node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.992633,-92.491774,north_america,America/Chicago
1,Baltimore,USA,39.266271,-76.584579,europe,America/New_York
2,Palo Alto,USA,37.444822,-122.147973,asia_pacific,America/Los_Angeles
3,Boston,USA,42.318123,-71.058327,south_america,America/New_York
4,Los Angeles,USA,34.053927,-118.198563,africa,America/Los_Angeles
5,London,UK,51.469221,-0.092748,north_america,Europe/London
6,Paris,France,48.827866,2.336794,europe,Europe/Paris
7,Tokyo,Japan,35.634789,139.651391,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.306687,103.854685,south_america,Asia/Singapore
9,Sydney,Australia,-33.829147,151.228901,africa,Australia/Sydney
