node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,PIPEDA,8,128,tier1_hospital,0.963,critical,10000
1,clinic_001,1000,tier_2,16,PIPEDA,8,256,tier2_hospital,0.967,high,20000
2,research_center_002,10000,tier_3,64,local,8,512,research_center,0.99,high,50000
3,mobile_unit_003,500,tier_1,8,HIPAA,1,16,mobile_unit,0.793,high,2000
4,edge_device_004,500,tier_2,2,GDPR,1,16,edge_device,0.715,critical,1000
5,hospital_005,5000,tier_1,128,GDPR,8,512,tier1_hospital,0.951,standard,50000
6,clinic_006,1000,tier_2,32,local,8,256,tier2_hospital,0.917,standard,20000
7,research_center_007,5000,tier_3,64,HIPAA,32,512,research_center,0.995,high,100000
8,mobile_unit_008,100,tier_1,4,PIPEDA,1,32,mobile_unit,0.839,critical,2000
9,edge_device_009,100,tier_2,8,PIPEDA,1,16,edge_device,0.778,high,1000
