node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.042489,-92.446019,north_america,America/Chicago
1,Baltimore,USA,39.315182,-76.640755,europe,America/New_York
2,Palo Alto,USA,37.436017,-122.139459,asia_pacific,America/Los_Angeles
3,Boston,USA,42.321492,-71.009757,south_america,America/New_York
4,Los Angeles,USA,34.071964,-118.199839,africa,America/Los_Angeles
5,London,UK,51.517879,-0.169249,north_america,Europe/London
6,Paris,France,48.876847,2.362809,europe,Europe/Paris
7,Tokyo,Japan,35.665914,139.633585,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.335474,103.810946,south_america,Asia/Singapore
9,Sydney,Australia,-33.826382,151.189222,africa,Australia/Sydney
10,Rochester,USA,44.020345,-92.486452,north_america,America/Chicago
11,Baltimore,USA,39.299937,-76.637702,europe,America/New_York
12,Palo Alto,USA,37.459346,-122.094705,asia_pacific,America/Los_Angeles
13,Boston,USA,42.361642,-71.082683,south_america,America/New_York
14,Los Angeles,USA,34.009401,-118.275392,africa,America/Los_Angeles
