node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,GDPR,16,256,tier1_hospital,0.98,high,10000
1,clinic_001,1000,tier_2,16,local,4,64,tier2_hospital,0.967,high,10000
2,research_center_002,5000,tier_3,256,GDPR,16,256,research_center,0.986,high,100000
3,mobile_unit_003,100,tier_1,16,local,2,64,mobile_unit,0.766,standard,5000
4,edge_device_004,50,tier_2,4,HIPAA,1,8,edge_device,0.775,critical,2000
5,hospital_005,10000,tier_1,64,PIPEDA,16,512,tier1_hospital,0.974,critical,10000
6,clinic_006,1000,tier_2,16,GDPR,2,64,tier2_hospital,0.907,high,10000
7,research_center_007,20000,tier_3,64,HIPAA,32,512,research_center,0.992,critical,50000
8,mobile_unit_008,500,tier_1,16,GDPR,1,16,mobile_unit,0.753,critical,5000
9,edge_device_009,500,tier_2,4,HIPAA,0,32,edge_device,0.773,critical,1000
10,hospital_010,10000,tier_1,128,HIPAA,8,128,tier1_hospital,0.98,critical,50000
11,clinic_011,5000,tier_2,16,GDPR,2,64,tier2_hospital,0.968,high,5000
12,research_center_012,20000,tier_3,64,local,32,512,research_center,0.984,high,20000
13,mobile_unit_013,1000,tier_1,8,GDPR,1,16,mobile_unit,0.89,high,1000
14,edge_device_014,100,tier_2,2,local,1,32,edge_device,0.78,standard,500
