param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.3016254901885986, 'mean': -0.014661163091659546, 'std': 0.19399693608283997}",1,0,,1,1749400642.937645,parameter_transfer
"{'norm': 3.316509246826172, 'mean': -0.016561409458518028, 'std': 0.1947241872549057}",1,1,,0,1749400642.9376965,parameter_transfer
"{'norm': 3.282263994216919, 'mean': -0.016199732199311256, 'std': 0.1927296221256256}",1,2,,1,1749400642.9377153,parameter_transfer
"{'norm': 3.267970085144043, 'mean': -0.016436338424682617, 'std': 0.1918642371892929}",1,3,,2,1749400642.9377298,parameter_transfer
"{'norm': 3.2749290466308594, 'mean': -0.01640937849879265, 'std': 0.19227811694145203}",1,4,,3,1749400642.9377432,parameter_transfer
"{'norm': 3.263575553894043, 'mean': -0.015775170177221298, 'std': 0.19165991246700287}",1,5,,4,1749400642.9377575,parameter_transfer
"{'norm': 3.2724273204803467, 'mean': -0.016656316816806793, 'std': 0.1921089142560959}",1,6,,5,1749400642.937795,parameter_transfer
"{'norm': 3.265697717666626, 'mean': -0.017001286149024963, 'std': 0.19168059527873993}",1,7,,6,1749400642.9378088,parameter_transfer
"{'norm': 3.266720771789551, 'mean': -0.016707565635442734, 'std': 0.19176693260669708}",1,8,,7,1749400642.9378219,parameter_transfer
"{'norm': 3.2787721157073975, 'mean': -0.016369588673114777, 'std': 0.1925087720155716}",1,9,,8,1749400642.9378357,parameter_transfer
"{'norm': 3.287050485610962, 'mean': -0.016543418169021606, 'std': 0.19298352301120758}",1,10,,9,1749400642.937848,parameter_transfer
"{'norm': 3.2859394550323486, 'mean': -0.015897538512945175, 'std': 0.1929720789194107}",1,11,,10,1749400642.9378617,parameter_transfer
"{'norm': 3.273425340652466, 'mean': -0.01628997176885605, 'std': 0.19219933450222015}",1,12,,11,1749400642.937874,parameter_transfer
"{'norm': 3.285783290863037, 'mean': -0.01584971509873867, 'std': 0.19296681880950928}",1,13,,12,1749400642.9378872,parameter_transfer
"{'norm': 3.2898025512695312, 'mean': -0.01696113683283329, 'std': 0.19311004877090454}",1,14,,13,1749400642.9379053,parameter_transfer
"{'norm': 3.2694625854492188, 'mean': -0.01601736806333065, 'std': 0.19198793172836304}",1,15,,14,1749400642.9379206,parameter_transfer
"{'norm': 3.2862932682037354, 'mean': -0.015515489503741264, 'std': 0.19302411377429962}",1,16,,15,1749400642.9379742,parameter_transfer
"{'norm': 3.253324031829834, 'mean': -0.015030642040073872, 'std': 0.19111381471157074}",1,17,,16,1749400642.937988,parameter_transfer
"{'norm': 3.275221109390259, 'mean': -0.015708109363913536, 'std': 0.19235394895076752}",1,18,,17,1749400642.9380007,parameter_transfer
"{'norm': 3.268594980239868, 'mean': -0.01636567711830139, 'std': 0.19190724194049835}",1,19,,18,1749400642.938013,parameter_transfer
,1,1,GossipAvg,0,1749400642.938034,aggregation
,1,0,GossipAvg,1,1749400642.9380496,aggregation
,1,1,GossipAvg,2,1749400642.9380612,aggregation
,1,2,GossipAvg,3,1749400642.9380686,aggregation
,1,3,GossipAvg,4,1749400642.9380753,aggregation
,1,4,GossipAvg,5,1749400642.938082,aggregation
,1,5,GossipAvg,6,1749400642.9380884,aggregation
,1,6,GossipAvg,7,1749400642.938095,aggregation
,1,7,GossipAvg,8,1749400642.938102,aggregation
,1,8,GossipAvg,9,1749400642.9381094,aggregation
,1,9,GossipAvg,10,1749400642.9381158,aggregation
,1,10,GossipAvg,11,1749400642.9381227,aggregation
,1,11,GossipAvg,12,1749400642.9381304,aggregation
,1,12,GossipAvg,13,1749400642.938137,aggregation
,1,13,GossipAvg,14,1749400642.938143,aggregation
,1,14,GossipAvg,15,1749400642.9381495,aggregation
,1,15,GossipAvg,16,1749400642.9381738,aggregation
,1,16,GossipAvg,17,1749400642.9381819,aggregation
,1,17,GossipAvg,18,1749400642.9381883,aggregation
,1,18,GossipAvg,19,1749400642.938195,aggregation
"{'norm': 3.276455879211426, 'mean': -0.015141214244067669, 'std': 0.19247236847877502}",2,0,,1,1749400645.9259942,parameter_transfer
"{'norm': 3.3090450763702393, 'mean': -0.017759358510375023, 'std': 0.19417691230773926}",2,1,,0,1749400645.926039,parameter_transfer
"{'norm': 3.2880477905273438, 'mean': -0.014729201793670654, 'std': 0.19318939745426178}",2,2,,1,1749400645.92606,parameter_transfer
"{'norm': 3.267310380935669, 'mean': -0.015519390814006329, 'std': 0.19190160930156708}",2,3,,2,1749400645.9260807,parameter_transfer
"{'norm': 3.274888515472412, 'mean': -0.014895319938659668, 'std': 0.19239892065525055}",2,4,,3,1749400645.9260998,parameter_transfer
"{'norm': 3.291233539581299, 'mean': -0.01679377444088459, 'std': 0.19320930540561676}",2,5,,4,1749400645.926136,parameter_transfer
"{'norm': 3.281810998916626, 'mean': -0.01650577411055565, 'std': 0.1926768720149994}",2,6,,5,1749400645.9262507,parameter_transfer
"{'norm': 3.281672477722168, 'mean': -0.01622430980205536, 'std': 0.1926925927400589}",2,7,,6,1749400645.9262676,parameter_transfer
"{'norm': 3.3045358657836914, 'mean': -0.016202174127101898, 'std': 0.19404640793800354}",2,8,,7,1749400645.9262812,parameter_transfer
"{'norm': 3.275078058242798, 'mean': -0.016447557136416435, 'std': 0.19228366017341614}",2,9,,8,1749400645.926295,parameter_transfer
"{'norm': 3.3054940700531006, 'mean': -0.01570258103311062, 'std': 0.1941441148519516}",2,10,,9,1749400645.9263082,parameter_transfer
"{'norm': 3.2807700634002686, 'mean': -0.015018693171441555, 'std': 0.19273696839809418}",2,11,,10,1749400645.9263213,parameter_transfer
"{'norm': 3.2794723510742188, 'mean': -0.015229437500238419, 'std': 0.19264371693134308}",2,12,,11,1749400645.9263349,parameter_transfer
"{'norm': 3.2844722270965576, 'mean': -0.015632174909114838, 'std': 0.19290705025196075}",2,13,,12,1749400645.9263487,parameter_transfer
"{'norm': 3.2824788093566895, 'mean': -0.016502108424901962, 'std': 0.19271668791770935}",2,14,,13,1749400645.9263625,parameter_transfer
"{'norm': 3.2965307235717773, 'mean': -0.015402588993310928, 'std': 0.19363832473754883}",2,15,,14,1749400645.9263756,parameter_transfer
"{'norm': 3.274477958679199, 'mean': -0.016294853761792183, 'std': 0.19226118922233582}",2,16,,15,1749400645.9263887,parameter_transfer
"{'norm': 3.284036159515381, 'mean': -0.016034070402383804, 'std': 0.19284826517105103}",2,17,,16,1749400645.9264019,parameter_transfer
"{'norm': 3.294257402420044, 'mean': -0.015413446351885796, 'std': 0.19350308179855347}",2,18,,17,1749400645.9264162,parameter_transfer
