node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,1964,research_grant,mayo_clinic,tier1_hospital,4442
1,regional,SOC2,oncology,2017,research_grant,johns_hopkins,tier2_hospital,4949
2,international,SOC2,cardiology,2018,private,stanford_med,research_center,1506
3,regional,FedRAMP,neurology,2007,public,mass_general,mobile_unit,3906
4,international,HIPAA_compliant,pathology,2004,public,ucla_health,edge_device,2401
5,local,HIPAA_compliant,radiology,1997,private,mayo_clinic,tier1_hospital,3326
6,regional,FedRAMP,oncology,1997,public,johns_hopkins,tier2_hospital,1805
7,local,FedRAMP,cardiology,2020,private,stanford_med,research_center,2124
8,local,SOC2,neurology,1998,research_grant,mass_general,mobile_unit,2773
9,national,FedRAMP,pathology,2014,research_grant,ucla_health,edge_device,2535
10,national,FedRAMP,radiology,1968,research_grant,mayo_clinic,tier1_hospital,801
11,regional,FedRAMP,oncology,1950,research_grant,johns_hopkins,tier2_hospital,2762
12,regional,FedRAMP,cardiology,1980,mixed,stanford_med,research_center,2578
13,national,HIPAA_compliant,neurology,1950,public,mass_general,mobile_unit,1107
14,regional,ISO27001,pathology,1957,mixed,ucla_health,edge_device,718
15,international,HIPAA_compliant,radiology,1954,research_grant,mayo_clinic,tier1_hospital,760
16,national,HIPAA_compliant,oncology,1964,research_grant,johns_hopkins,tier2_hospital,3882
17,regional,FedRAMP,cardiology,2005,private,stanford_med,research_center,1770
18,regional,HIPAA_compliant,neurology,1974,public,mass_general,mobile_unit,4715
19,regional,ISO27001,pathology,1969,public,ucla_health,edge_device,2620
