accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,6300.0,,,,,,,,NetworkStructureEvent,,,0.5,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753354432.2642832,ring,,,,,274,,5,,59,1648,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753354432.2645185,ring,,,,,,,,,,,
0.1128,,,,,,,,,,,,,EvaluationEvent,2.3731399936676025,"{'loss': 2.3731399936676025, 'accuracy': 0.1128}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753354434.7721407,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753354434.7723486,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,{3: 1.0},,SamplingEvent,,,,,,,,,1,,,,,,,,,,1,[3],,,,,resource_sampling,,,,,,1753354434.772526,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,11.24690580368042,1753354446.0193298,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.255657196044922, 'mean': 0.014066709205508232, 'std': 0.19132502377033234}}",,,,1,,,,,0,parameter_transfer,,"4,1",,,,1753354446.0857291,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.255657196044922, 'mean': 0.014066709205508232, 'std': 0.19132502377033234}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753354446.0858004,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.255657196044922, 'mean': 0.014066709205508232, 'std': 0.19132502377033234}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753354446.0858448,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 5.791436195373535, 'mean': 0.0362214595079422, 'std': 0.33933591842651367}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753354446.0858753,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.255657196044922, 'mean': 0.014066709205508232, 'std': 0.19132502377033234}}",,,,1,,,,,4,parameter_transfer,,"3,0",,,,1753354446.0859015,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"0,4,1",,,1,,,,,,aggregation,GossipAvg,,,,,1753354446.0859354,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"1,0,2",,,1,,,,,,aggregation,GossipAvg,,,,,1753354446.0859559,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"2,1,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753354446.0859697,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"3,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753354446.0859814,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"4,3,0",,,1,,,,,,aggregation,GossipAvg,,,,,1753354446.0860398,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,27.110082673845575,,,,,1,,,,,,model_update,,,,,,1753354446.2777712,,,,,,,,,,,,"0,1,2,3,4"
0.1128,,,,,,,,,,,,,EvaluationEvent,2.3731399982452395,"{'loss': 2.3731399982452395, 'accuracy': 0.1128}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753354446.8072653,,,,,,,,,,,,
,,,,,,,,80.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.009372644802949658,12.03502345085144,1,,1,,,,resource_resource_summary,,,,12.03502345085144,,1753354446.807331,,,5,16883600,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753354446.809568,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,{3: 1.0},,SamplingEvent,,,,,,,,,1,,,,,,,,,,2,[3],,,,,resource_sampling,,,,,,1753354446.80971,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,5.215050458908081,1753354452.0246718,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.255657196044922, 'mean': 0.014066709205508232, 'std': 0.19132503867149353}}",,,,2,,,,,0,parameter_transfer,,"4,1",,,,1753354452.0774817,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.255657196044922, 'mean': 0.014066709205508232, 'std': 0.19132502377033234}}",,,,2,,,,,1,parameter_transfer,,"0,2",,,,1753354452.0775433,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 4.07673454284668, 'mean': 0.022807620465755463, 'std': 0.23913873732089996}}",,,,2,,,,,2,parameter_transfer,,"1,3",,,,1753354452.0775824,,,,,,,,,,,,
