node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,FedRAMP,radiology,2015,research_grant,mayo_clinic,tier1_hospital,4652
1,regional,ISO27001,oncology,1952,public,johns_hopkins,tier2_hospital,1822
2,regional,HIPAA_compliant,cardiology,2014,private,stanford_med,research_center,3118
3,regional,HIPAA_compliant,neurology,1976,research_grant,mass_general,mobile_unit,1129
4,international,HIPAA_compliant,pathology,1991,public,ucla_health,edge_device,4869
5,local,HIPAA_compliant,radiology,2001,private,mayo_clinic,tier1_hospital,3100
6,regional,HIPAA_compliant,oncology,1951,research_grant,johns_hopkins,tier2_hospital,637
7,international,SOC2,cardiology,1988,mixed,stanford_med,research_center,831
8,local,HIPAA_compliant,neurology,1998,mixed,mass_general,mobile_unit,2502
9,national,HIPAA_compliant,pathology,1980,research_grant,ucla_health,edge_device,2036
10,regional,SOC2,radiology,1962,mixed,mayo_clinic,tier1_hospital,1476
11,international,ISO27001,oncology,2014,public,johns_hopkins,tier2_hospital,4732
12,international,ISO27001,cardiology,1987,public,stanford_med,research_center,250
13,local,HIPAA_compliant,neurology,1974,public,mass_general,mobile_unit,519
14,regional,HIPAA_compliant,pathology,1953,public,ucla_health,edge_device,1589
15,local,FedRAMP,radiology,1980,public,mayo_clinic,tier1_hospital,2377
16,local,ISO27001,oncology,1971,private,johns_hopkins,tier2_hospital,3680
17,regional,FedRAMP,cardiology,1954,private,stanford_med,research_center,2809
18,international,HIPAA_compliant,neurology,2016,private,mass_general,mobile_unit,1571
19,national,FedRAMP,pathology,1977,research_grant,ucla_health,edge_device,1458
