node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,SOC2,radiology,1955,mixed,mayo_clinic,tier1_hospital,2311
1,regional,SOC2,oncology,1987,research_grant,johns_hopkins,tier2_hospital,212
2,local,SOC2,cardiology,1974,mixed,stanford_med,research_center,4585
3,national,HIPAA_compliant,neurology,1967,private,mass_general,mobile_unit,4493
4,international,HIPAA_compliant,pathology,2008,mixed,ucla_health,edge_device,1081
5,regional,SOC2,radiology,1951,public,mayo_clinic,tier1_hospital,4920
6,local,ISO27001,oncology,1956,mixed,johns_hopkins,tier2_hospital,1989
7,local,HIPAA_compliant,cardiology,2009,public,stanford_med,research_center,4842
8,local,FedRAMP,neurology,1959,private,mass_general,mobile_unit,1627
9,national,ISO27001,pathology,2018,private,ucla_health,edge_device,4409
10,international,SOC2,radiology,2001,mixed,mayo_clinic,tier1_hospital,4298
11,international,FedRAMP,oncology,2016,public,johns_hopkins,tier2_hospital,3636
12,regional,FedRAMP,cardiology,2006,research_grant,stanford_med,research_center,2975
13,national,FedRAMP,neurology,1969,mixed,mass_general,mobile_unit,575
14,national,FedRAMP,pathology,1998,research_grant,ucla_health,edge_device,2975
