timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753355363.6419833,1,5,"[2, 0]",2,0.4,0.4,"{2: 1.0, 0: 1.0}",,,
1753355393.8977923,2,5,"[1, 4]",2,0.4,0.4,"{1: 1.0, 4: 1.0}",,,
1753355421.2126718,3,5,"[4, 1]",2,0.4,0.4,"{4: 1.0, 1: 1.0}",,,
1753355427.8882945,4,5,"[4, 0]",2,0.4,0.4,"{4: 1.0, 0: 1.0}",,,
1753355436.2592087,5,5,"[1, 0]",2,0.4,0.4,"{1: 1.0, 0: 1.0}",,,
1753355445.035294,6,5,"[2, 3]",2,0.4,0.4,"{2: 1.0, 3: 1.0}",,,
1753355473.6746035,7,5,"[3, 2]",2,0.4,0.4,"{3: 1.0, 2: 1.0}",,,
1753355480.6970913,8,5,"[0, 3]",2,0.4,0.4,"{0: 1.0, 3: 1.0}",,,
1753355488.89488,9,5,"[0, 2]",2,0.4,0.4,"{0: 1.0, 2: 1.0}",,,
1753355497.0444047,10,5,"[0, 1]",2,0.4,0.4,"{0: 1.0, 1: 1.0}",,,
