node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,HIPAA,16,256,tier1_hospital,0.993,high,10000
1,clinic_001,1000,tier_2,32,PIPEDA,8,256,tier2_hospital,0.93,high,10000
2,research_center_002,5000,tier_3,256,GDPR,8,256,research_center,0.999,critical,50000
3,mobile_unit_003,100,tier_1,4,GDPR,1,32,mobile_unit,0.882,high,1000
4,edge_device_004,50,tier_2,4,GDPR,0,8,edge_device,0.784,standard,2000
5,hospital_005,10000,tier_1,32,PIPEDA,8,128,tier1_hospital,0.971,high,50000
6,clinic_006,2000,tier_2,16,PIPEDA,4,128,tier2_hospital,0.913,high,10000
7,research_center_007,10000,tier_3,64,GDPR,32,512,research_center,0.99,high,20000
8,mobile_unit_008,500,tier_1,8,GDPR,2,64,mobile_unit,0.789,critical,2000
9,edge_device_009,100,tier_2,4,HIPAA,1,16,edge_device,0.745,high,1000
