node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1954,mixed,mayo_clinic,tier1_hospital,539
1,local,SOC2,oncology,1975,mixed,johns_hopkins,tier2_hospital,4678
2,regional,SOC2,cardiology,2010,mixed,stanford_med,research_center,757
3,international,HIPAA_compliant,neurology,1997,mixed,mass_general,mobile_unit,258
4,international,ISO27001,pathology,2002,private,ucla_health,edge_device,1624
5,national,FedRAMP,radiology,1956,mixed,mayo_clinic,tier1_hospital,3117
6,regional,HIPAA_compliant,oncology,1965,research_grant,johns_hopkins,tier2_hospital,3024
7,local,ISO27001,cardiology,2012,private,stanford_med,research_center,3142
8,regional,ISO27001,neurology,1972,private,mass_general,mobile_unit,4002
9,local,ISO27001,pathology,1962,research_grant,ucla_health,edge_device,4453
10,local,ISO27001,radiology,2007,public,mayo_clinic,tier1_hospital,1729
11,national,HIPAA_compliant,oncology,1987,mixed,johns_hopkins,tier2_hospital,372
12,national,HIPAA_compliant,cardiology,1955,public,stanford_med,research_center,2179
13,national,SOC2,neurology,1994,public,mass_general,mobile_unit,1242
14,local,FedRAMP,pathology,2006,mixed,ucla_health,edge_device,2657
