timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753360028.8446922,1,20,"[15, 16, 19, 17, 10, 4, 5, 18]",8,0.4,0.4,"{15: 1.0, 16: 1.0, 19: 1.0, 17: 1.0, 10: 1.0, 4: 1.0, 5: 1.0, 18: 1.0}",,,
1753360049.0585396,2,20,"[12, 18, 17, 10, 6, 2, 7, 4]",8,0.4,0.4,"{12: 1.0, 18: 1.0, 17: 1.0, 10: 1.0, 6: 1.0, 2: 1.0, 7: 1.0, 4: 1.0}",,,
1753360068.5643544,3,20,"[3, 7, 5, 18, 11, 1, 8, 14]",8,0.4,0.4,"{3: 1.0, 7: 1.0, 5: 1.0, 18: 1.0, 11: 1.0, 1: 1.0, 8: 1.0, 14: 1.0}",,,
1753360087.6306908,4,20,"[0, 12, 3, 14, 5, 6, 10, 13]",8,0.4,0.4,"{0: 1.0, 12: 1.0, 3: 1.0, 14: 1.0, 5: 1.0, 6: 1.0, 10: 1.0, 13: 1.0}",,,
1753360104.7962785,5,20,"[13, 15, 11, 1, 4, 3, 18, 14]",8,0.4,0.4,"{13: 1.0, 15: 1.0, 11: 1.0, 1: 1.0, 4: 1.0, 3: 1.0, 18: 1.0, 14: 1.0}",,,
1753360109.1372342,6,20,"[11, 3, 0, 10, 8, 1, 13, 14]",8,0.4,0.4,"{11: 1.0, 3: 1.0, 0: 1.0, 10: 1.0, 8: 1.0, 1: 1.0, 13: 1.0, 14: 1.0}",,,
1753360114.137533,7,20,"[0, 13, 1, 12, 5, 15, 18, 11]",8,0.4,0.4,"{0: 1.0, 13: 1.0, 1: 1.0, 12: 1.0, 5: 1.0, 15: 1.0, 18: 1.0, 11: 1.0}",,,
1753360118.6864405,8,20,"[3, 7, 9, 19, 12, 10, 8, 4]",8,0.4,0.4,"{3: 1.0, 7: 1.0, 9: 1.0, 19: 1.0, 12: 1.0, 10: 1.0, 8: 1.0, 4: 1.0}",,,
1753360134.793045,9,20,"[6, 5, 8, 18, 4, 9, 11, 2]",8,0.4,0.4,"{6: 1.0, 5: 1.0, 8: 1.0, 18: 1.0, 4: 1.0, 9: 1.0, 11: 1.0, 2: 1.0}",,,
1753360139.7394993,10,20,"[8, 4, 19, 3, 14, 17, 13, 15]",8,0.4,0.4,"{8: 1.0, 4: 1.0, 19: 1.0, 3: 1.0, 14: 1.0, 17: 1.0, 13: 1.0, 15: 1.0}",,,
