node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,SOC2,radiology,1983,public,mayo_clinic,tier1_hospital,4710
1,national,FedRAMP,oncology,1967,public,johns_hopkins,tier2_hospital,1416
2,national,ISO27001,cardiology,1961,research_grant,stanford_med,research_center,2015
3,local,SOC2,neurology,2002,research_grant,mass_general,mobile_unit,3023
4,national,FedRAMP,pathology,1966,private,ucla_health,edge_device,3464
5,national,FedRAMP,radiology,1960,mixed,mayo_clinic,tier1_hospital,3622
6,national,HIPAA_compliant,oncology,1976,public,johns_hopkins,tier2_hospital,402
7,local,SOC2,cardiology,1983,mixed,stanford_med,research_center,4727
8,national,ISO27001,neurology,1970,public,mass_general,mobile_unit,2243
9,national,SOC2,pathology,1969,private,ucla_health,edge_device,979
10,national,SOC2,radiology,1961,public,mayo_clinic,tier1_hospital,3510
11,local,ISO27001,oncology,1981,private,johns_hopkins,tier2_hospital,3264
12,international,SOC2,cardiology,1995,mixed,stanford_med,research_center,419
13,local,ISO27001,neurology,2008,public,mass_general,mobile_unit,1566
14,local,ISO27001,pathology,2010,public,ucla_health,edge_device,3079
