node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,SOC2,radiology,1994,public,mayo_clinic,tier1_hospital,1630
1,international,FedRAMP,oncology,1994,mixed,johns_hopkins,tier2_hospital,4494
2,local,SOC2,cardiology,1958,public,stanford_med,research_center,3026
3,national,ISO27001,neurology,1963,public,mass_general,mobile_unit,4792
4,local,FedRAMP,pathology,2005,research_grant,ucla_health,edge_device,1218
5,regional,HIPAA_compliant,radiology,2007,public,mayo_clinic,tier1_hospital,894
6,regional,HIPAA_compliant,oncology,1979,mixed,johns_hopkins,tier2_hospital,2236
7,international,HIPAA_compliant,cardiology,1981,public,stanford_med,research_center,810
8,regional,HIPAA_compliant,neurology,1987,public,mass_general,mobile_unit,2754
9,regional,FedRAMP,pathology,1996,private,ucla_health,edge_device,646
