node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,local,16,512,tier1_hospital,0.982,high,10000
1,clinic_001,5000,tier_2,32,HIPAA,2,128,tier2_hospital,0.961,high,20000
2,research_center_002,20000,tier_3,256,HIPAA,32,512,research_center,0.997,high,100000
3,mobile_unit_003,500,tier_1,8,HIPAA,2,32,mobile_unit,0.8,critical,2000
4,edge_device_004,50,tier_2,8,HIPAA,1,8,edge_device,0.759,standard,500
5,hospital_005,5000,tier_1,128,local,4,512,tier1_hospital,0.966,standard,20000
6,clinic_006,5000,tier_2,32,GDPR,8,64,tier2_hospital,0.919,high,10000
7,research_center_007,5000,tier_3,128,PIPEDA,32,256,research_center,0.987,high,50000
8,mobile_unit_008,1000,tier_1,16,HIPAA,1,16,mobile_unit,0.876,high,1000
9,edge_device_009,100,tier_2,2,PIPEDA,0,8,edge_device,0.714,critical,2000
10,hospital_010,2000,tier_1,128,local,8,128,tier1_hospital,0.961,high,10000
11,clinic_011,2000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.957,high,10000
12,research_center_012,20000,tier_3,64,GDPR,32,256,research_center,0.995,high,100000
13,mobile_unit_013,500,tier_1,16,PIPEDA,1,32,mobile_unit,0.866,critical,2000
14,edge_device_014,100,tier_2,8,PIPEDA,1,16,edge_device,0.858,high,2000
