node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,1970,public,mayo_clinic,tier1_hospital,1661
1,national,FedRAMP,oncology,2009,public,johns_hopkins,tier2_hospital,4747
2,national,HIPAA_compliant,cardiology,2001,public,stanford_med,research_center,4955
3,local,FedRAMP,neurology,1968,public,mass_general,mobile_unit,1585
4,regional,HIPAA_compliant,pathology,2016,research_grant,ucla_health,edge_device,2921
5,national,ISO27001,radiology,1963,private,mayo_clinic,tier1_hospital,1732
6,international,ISO27001,oncology,1999,mixed,johns_hopkins,tier2_hospital,1447
7,national,HIPAA_compliant,cardiology,1998,research_grant,stanford_med,research_center,90
8,local,ISO27001,neurology,2002,public,mass_general,mobile_unit,3479
9,regional,FedRAMP,pathology,1956,public,ucla_health,edge_device,4656
