node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,local,8,128,tier1_hospital,0.98,standard,50000
1,clinic_001,1000,tier_2,16,HIPAA,2,128,tier2_hospital,0.913,standard,5000
2,research_center_002,5000,tier_3,128,HIPAA,8,256,research_center,0.987,critical,50000
3,mobile_unit_003,500,tier_1,4,local,1,32,mobile_unit,0.802,standard,1000
4,edge_device_004,100,tier_2,4,local,0,32,edge_device,0.703,standard,2000
5,hospital_005,2000,tier_1,128,PIPEDA,8,512,tier1_hospital,0.974,critical,10000
6,clinic_006,2000,tier_2,32,HIPAA,4,256,tier2_hospital,0.901,high,5000
7,research_center_007,10000,tier_3,256,GDPR,32,1024,research_center,0.998,high,50000
8,mobile_unit_008,500,tier_1,8,local,1,64,mobile_unit,0.899,high,5000
9,edge_device_009,100,tier_2,2,local,0,32,edge_device,0.893,high,1000
10,hospital_010,5000,tier_1,64,GDPR,16,256,tier1_hospital,0.957,high,10000
11,clinic_011,2000,tier_2,32,local,2,128,tier2_hospital,0.91,standard,10000
12,research_center_012,20000,tier_3,64,GDPR,32,1024,research_center,0.993,critical,20000
13,mobile_unit_013,1000,tier_1,4,HIPAA,1,64,mobile_unit,0.767,high,1000
14,edge_device_014,100,tier_2,2,HIPAA,1,16,edge_device,0.841,critical,2000
