edge,weight
0-1,5098.31
0-2,106.66
0-3,94.36
0-4,1737.3
0-5,2064.11
0-6,103.15
0-7,103.87
0-8,102.38
0-9,4465.51
0-10,85.17
0-11,2388.27
0-12,2187.56
0-13,91.47
0-14,415.98
1-2,2302.71
1-3,863.54
1-4,5751.31
1-5,4012.93
1-6,1992.69
1-7,492.99
1-8,916.48
1-9,2033.93
1-10,536.37
1-11,2310.36
1-12,80.77
1-13,978.46
1-14,1989.22
2-3,2138.03
2-4,91.97
2-5,5601.48
2-6,973.75
2-7,101.85
2-8,828.74
2-9,4978.66
2-10,1064.07
2-11,524.3
2-12,5283.05
2-13,915.73
2-14,1163.89
3-4,933.05
3-5,871.45
3-6,1889.71
3-7,4451.76
3-8,487.04
3-9,112.34
3-10,104.23
3-11,2259.75
3-12,1029.78
3-13,109.0
3-14,5111.9
4-5,472.97
4-6,4526.79
4-7,2065.86
4-8,119.73
4-9,1655.65
4-10,5415.38
4-11,1965.21
4-12,1146.44
4-13,963.76
4-14,109.49
5-6,947.5
5-7,1108.35
5-8,1112.45
5-9,407.55
5-10,456.02
5-11,90.34
5-12,115.23
5-13,119.93
5-14,5478.29
6-7,436.85
6-8,885.5
6-9,1042.32
6-10,96.66
6-11,4108.42
6-12,1121.62
6-13,912.08
6-14,5889.05
7-8,406.19
7-9,2118.37
7-10,2028.23
7-11,5591.78
7-12,1081.5
7-13,1966.93
7-14,1846.73
8-9,478.41
8-10,4450.63
8-11,4366.8
8-12,949.97
8-13,1907.01
8-14,839.79
9-10,118.01
9-11,2396.08
9-12,1635.84
9-13,2073.5
9-14,1874.2
10-11,5687.71
10-12,5319.45
10-13,85.34
10-14,5064.04
11-12,90.99
11-13,4447.05
11-14,1166.29
12-13,474.37
12-14,2273.68
13-14,571.29
