node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,1979,mixed,mayo_clinic,tier1_hospital,654
1,regional,ISO27001,oncology,1969,private,johns_hopkins,tier2_hospital,899
2,local,SOC2,cardiology,1984,research_grant,stanford_med,research_center,3071
3,local,ISO27001,neurology,1986,mixed,mass_general,mobile_unit,1594
4,local,HIPAA_compliant,pathology,1955,public,ucla_health,edge_device,1941
5,local,SOC2,radiology,2016,research_grant,mayo_clinic,tier1_hospital,4160
6,local,SOC2,oncology,1980,public,johns_hopkins,tier2_hospital,4003
7,regional,FedRAMP,cardiology,2019,private,stanford_med,research_center,4109
8,international,SOC2,neurology,1989,private,mass_general,mobile_unit,1976
9,local,SOC2,pathology,1989,private,ucla_health,edge_device,1495
10,local,ISO27001,radiology,1954,public,mayo_clinic,tier1_hospital,1635
11,regional,FedRAMP,oncology,1957,research_grant,johns_hopkins,tier2_hospital,494
12,regional,SOC2,cardiology,1959,public,stanford_med,research_center,2591
13,international,HIPAA_compliant,neurology,1958,private,mass_general,mobile_unit,3949
14,local,FedRAMP,pathology,1976,mixed,ucla_health,edge_device,4167
