round_num,node_0,node_1,node_2,node_3,node_4
1,3.348721742630005,3.2452120780944824,3.2452120780944824,3.581143856048584,3.6632180213928223
2,3.3149831295013428,3.3149831295013428,3.7186009883880615,4.2024149894714355,3.982264280319214
3,4.054642200469971,3.5955753326416016,4.076568126678467,3.5955753326416016,4.294833660125732
4,4.2875471115112305,4.486886501312256,3.8370518684387207,4.628066539764404,3.8370518684387207
5,4.633014678955078,4.753922939300537,4.18699836730957,4.889202117919922,4.18699836730957
6,4.917567729949951,5.063805103302002,4.512912750244141,5.0977783203125,4.512912750244141
7,4.810569763183594,4.810569763183594,5.183599472045898,5.381043910980225,5.260526180267334
8,5.406868934631348,5.052161693572998,5.418930530548096,5.052161693572998,5.456562519073486
9,5.23439359664917,5.625010013580322,5.574362277984619,5.23439359664917,5.642441749572754
10,5.738803386688232,5.428646087646484,5.771702766418457,5.875682830810547,5.428646087646484
