node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,FedRAMP,radiology,2017,research_grant,mayo_clinic,tier1_hospital,2411
1,local,FedRAMP,oncology,2003,public,johns_hopkins,tier2_hospital,2518
2,national,HIPAA_compliant,cardiology,1998,research_grant,stanford_med,research_center,1857
3,international,ISO27001,neurology,1961,public,mass_general,mobile_unit,2473
4,local,SOC2,pathology,1999,public,ucla_health,edge_device,4461
5,regional,ISO27001,radiology,1962,private,mayo_clinic,tier1_hospital,143
6,national,ISO27001,oncology,2019,public,johns_hopkins,tier2_hospital,1366
7,international,ISO27001,cardiology,1955,public,stanford_med,research_center,106
8,national,FedRAMP,neurology,1956,public,mass_general,mobile_unit,2781
9,international,HIPAA_compliant,pathology,1968,mixed,ucla_health,edge_device,3792
