node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.00717,-92.486308,north_america,America/Chicago
1,Baltimore,USA,39.27066,-76.64452,europe,America/New_York
2,Palo Alto,USA,37.399815,-122.113142,asia_pacific,America/Los_Angeles
3,Boston,USA,42.322145,-71.025093,south_america,America/New_York
4,Los Angeles,USA,34.011632,-118.239837,africa,America/Los_Angeles
5,London,UK,51.466952,-0.159698,north_america,Europe/London
6,Paris,France,48.837028,2.3472,europe,Europe/Paris
7,Tokyo,Japan,35.724966,139.657197,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.362576,103.843162,south_america,Asia/Singapore
9,Sydney,Australia,-33.85749,151.188551,africa,Australia/Sydney
