param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,0,1,1749446203.2732286,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,0,2,1749446203.2732286,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,0,3,1749446203.2732286,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,0,4,1749446203.2732286,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,0,5,1749446203.2732286,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,0,6,1749446203.2732286,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,1,0,1749446203.2732923,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,1,2,1749446203.2732923,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,1,3,1749446203.2732923,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,1,4,1749446203.2732923,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,1,5,1749446203.2732923,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,1,6,1749446203.2732923,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,2,0,1749446203.2733216,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,2,1,1749446203.2733216,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,2,3,1749446203.2733216,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,2,4,1749446203.2733216,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,2,5,1749446203.2733216,parameter_transfer
"{'norm': 3.1678013801574707, 'mean': 0.0038586945738643408, 'std': 0.10770168900489807}",1,2,6,1749446203.2733216,parameter_transfer
"{'norm': 3.167659044265747, 'mean': 0.0038629767950624228, 'std': 0.10769668966531754}",1,3,0,1749446203.2733483,parameter_transfer
"{'norm': 3.167659044265747, 'mean': 0.0038629767950624228, 'std': 0.10769668966531754}",1,3,1,1749446203.2733483,parameter_transfer
"{'norm': 3.167659044265747, 'mean': 0.0038629767950624228, 'std': 0.10769668966531754}",1,3,2,1749446203.2733483,parameter_transfer
