accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,4920.0,,,,,,,,NetworkStructureEvent,,,1.0,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753362853.697032,complete,,,,,352,,10,,25,808,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753362853.6974304,complete,,,,,,,,,,,
0.0963,,,,,,,,,,,,,EvaluationEvent,2.4519491554260253,"{'loss': 2.4519491554260253, 'accuracy': 0.0963}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753362856.6767433,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753362856.676938,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{3: 1.0, 0: 1.0, 2: 1.0}",,SamplingEvent,,,,,,,,,3,,,,,,,,,,1,"[3, 0, 2]",,,,,resource_sampling,,,,,,1753362856.677134,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,25.567829847335815,1753362882.2448394,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{0: {'norm': 3.2734837532043457, 'mean': 0.0019354191608726978, 'std': 0.19288218021392822}}",,,,1,,,,,0,parameter_transfer,,"1,2,3,4",,,,1753362882.3136249,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{1: {'norm': 3.244251251220703, 'mean': 0.0025534522719681263, 'std': 0.19115228950977325}}",,,,1,,,,,1,parameter_transfer,,"0,2,3,4",,,,1753362882.3137074,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{2: {'norm': 3.2819387912750244, 'mean': 0.0035953233018517494, 'std': 0.19335666298866272}}",,,,1,,,,,2,parameter_transfer,,"0,1,3,4",,,,1753362882.3137627,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{3: {'norm': 3.245480537414551, 'mean': 0.005191290285438299, 'std': 0.1911713033914566}}",,,,1,,,,,3,parameter_transfer,,"0,1,2,4",,,,1753362882.313802,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{4: {'norm': 3.244251251220703, 'mean': 0.0025534522719681263, 'std': 0.19115228950977325}}",,,,1,,,,,4,parameter_transfer,,"0,1,2,3",,,,1753362882.3138375,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362882.313884,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"1,0,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362882.3139114,,,,,,,,,,,,
