round_num,node_0,node_1,node_2,node_3,node_4
1,3.2734837532043457,3.244251251220703,3.2819387912750244,3.245480537414551,3.244251251220703
2,3.247321844100952,3.2724640369415283,3.2454335689544678,3.240354061126709,3.2448694705963135
3,3.261932849884033,3.245023250579834,3.2561097145080566,3.263855457305908,3.2437891960144043
4,3.2634150981903076,3.2588236331939697,3.2626724243164062,3.252315044403076,3.250396728515625
5,3.2816810607910156,3.2592525482177734,3.2548258304595947,3.2530205249786377,3.2532663345336914
6,3.2910566329956055,3.254762887954712,3.270328998565674,3.2552101612091064,3.252350330352783
7,3.2609610557556152,3.2566046714782715,3.2566330432891846,3.2553393840789795,3.2329883575439453
8,3.2723710536956787,3.249027729034424,3.268209934234619,3.247436761856079,3.2632060050964355
9,3.265894889831543,3.2543325424194336,3.2600460052490234,3.2544262409210205,3.2687525749206543
10,3.2517874240875244,3.2570338249206543,3.2576944828033447,3.2750749588012695,3.260671854019165
