timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753372171.245481,1,5,"[2, 3, 0, 1]",4,0.8,0.8,"{2: 1.0, 3: 1.0, 0: 1.0, 1: 1.0}",,,
1753372204.1675034,2,5,"[4, 1, 0, 3]",4,0.8,0.8,"{4: 1.0, 1: 1.0, 0: 1.0, 3: 1.0}",,,
1753372235.6799116,3,5,"[2, 3, 0, 1]",4,0.8,0.8,"{2: 1.0, 3: 1.0, 0: 1.0, 1: 1.0}",,,
1753372244.5386598,4,5,"[1, 0, 3, 4]",4,0.8,0.8,"{1: 1.0, 0: 1.0, 3: 1.0, 4: 1.0}",,,
1753372253.6211119,5,5,"[2, 3, 1, 0]",4,0.8,0.8,"{2: 1.0, 3: 1.0, 1: 1.0, 0: 1.0}",,,
1753372262.9998705,6,5,"[2, 3, 1, 4]",4,0.8,0.8,"{2: 1.0, 3: 1.0, 1: 1.0, 4: 1.0}",,,
1753372272.3524187,7,5,"[4, 3, 0, 2]",4,0.8,0.8,"{4: 1.0, 3: 1.0, 0: 1.0, 2: 1.0}",,,
1753372281.5880396,8,5,"[4, 1, 2, 3]",4,0.8,0.8,"{4: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}",,,
1753372291.533871,9,5,"[4, 2, 0, 3]",4,0.8,0.8,"{4: 1.0, 2: 1.0, 0: 1.0, 3: 1.0}",,,
1753372301.4835253,10,5,"[4, 0, 2, 1]",4,0.8,0.8,"{4: 1.0, 0: 1.0, 2: 1.0, 1: 1.0}",,,
