node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,GDPR,4,512,tier1_hospital,0.995,standard,10000
1,clinic_001,1000,tier_2,64,local,8,256,tier2_hospital,0.922,high,5000
2,research_center_002,5000,tier_3,64,HIPAA,8,1024,research_center,0.985,critical,50000
3,mobile_unit_003,100,tier_1,16,PIPEDA,2,64,mobile_unit,0.765,standard,5000
4,edge_device_004,500,tier_2,4,local,0,32,edge_device,0.759,critical,2000
5,hospital_005,5000,tier_1,128,PIPEDA,8,128,tier1_hospital,0.967,standard,20000
6,clinic_006,5000,tier_2,32,GDPR,4,128,tier2_hospital,0.965,high,20000
7,research_center_007,10000,tier_3,128,PIPEDA,8,256,research_center,0.99,standard,50000
8,mobile_unit_008,100,tier_1,8,GDPR,1,32,mobile_unit,0.778,standard,1000
9,edge_device_009,100,tier_2,2,GDPR,0,16,edge_device,0.833,standard,2000
