node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,GDPR,16,256,tier1_hospital,0.993,standard,10000
1,clinic_001,1000,tier_2,64,PIPEDA,2,128,tier2_hospital,0.913,standard,5000
2,research_center_002,5000,tier_3,128,HIPAA,16,256,research_center,0.993,high,20000
3,mobile_unit_003,100,tier_1,4,GDPR,2,64,mobile_unit,0.895,high,2000
4,edge_device_004,50,tier_2,8,local,0,16,edge_device,0.895,critical,1000
5,hospital_005,10000,tier_1,64,local,4,128,tier1_hospital,0.965,high,50000
6,clinic_006,5000,tier_2,16,HIPAA,2,128,tier2_hospital,0.91,high,10000
7,research_center_007,10000,tier_3,256,local,8,1024,research_center,0.982,high,20000
8,mobile_unit_008,1000,tier_1,16,GDPR,2,32,mobile_unit,0.819,critical,2000
9,edge_device_009,50,tier_2,4,HIPAA,0,16,edge_device,0.76,high,2000
10,hospital_010,2000,tier_1,128,local,4,256,tier1_hospital,0.963,critical,20000
11,clinic_011,1000,tier_2,64,GDPR,2,256,tier2_hospital,0.904,high,20000
12,research_center_012,10000,tier_3,256,GDPR,32,256,research_center,0.982,high,20000
13,mobile_unit_013,500,tier_1,4,local,2,32,mobile_unit,0.808,high,2000
14,edge_device_014,100,tier_2,8,GDPR,1,32,edge_device,0.88,high,2000
