node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,GDPR,4,512,tier1_hospital,0.971,high,50000
1,clinic_001,1000,tier_2,16,HIPAA,8,128,tier2_hospital,0.959,critical,5000
2,research_center_002,5000,tier_3,256,GDPR,32,512,research_center,0.997,standard,20000
3,mobile_unit_003,1000,tier_1,8,PIPEDA,1,16,mobile_unit,0.782,standard,5000
4,edge_device_004,500,tier_2,4,GDPR,1,32,edge_device,0.835,critical,500
5,hospital_005,2000,tier_1,128,PIPEDA,4,512,tier1_hospital,0.992,standard,50000
6,clinic_006,2000,tier_2,64,PIPEDA,2,128,tier2_hospital,0.962,high,10000
7,research_center_007,20000,tier_3,128,HIPAA,8,512,research_center,0.985,standard,50000
8,mobile_unit_008,1000,tier_1,16,PIPEDA,1,32,mobile_unit,0.837,high,1000
9,edge_device_009,50,tier_2,2,local,0,16,edge_device,0.851,standard,1000
10,hospital_010,2000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.978,critical,10000
11,clinic_011,1000,tier_2,64,HIPAA,2,128,tier2_hospital,0.959,standard,20000
12,research_center_012,5000,tier_3,64,HIPAA,16,512,research_center,0.99,critical,20000
13,mobile_unit_013,1000,tier_1,8,local,2,16,mobile_unit,0.9,standard,2000
14,edge_device_014,50,tier_2,4,HIPAA,1,32,edge_device,0.811,critical,2000
