param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.201554298400879, 'mean': -0.010711923241615295, 'std': 0.18834903836250305}",1,0,,1,1749396434.142932,parameter_transfer
"{'norm': 3.210379123687744, 'mean': -0.011196560226380825, 'std': 0.1888417750597}",1,1,,0,1749396434.1429822,parameter_transfer
"{'norm': 3.2115514278411865, 'mean': -0.011517138220369816, 'std': 0.1888916939496994}",1,2,,1,1749396434.1429996,parameter_transfer
"{'norm': 3.205024242401123, 'mean': -0.011710220016539097, 'std': 0.188494473695755}",1,3,,2,1749396434.143015,parameter_transfer
"{'norm': 3.210685968399048, 'mean': -0.0113384909927845, 'std': 0.18885141611099243}",1,4,,3,1749396434.1430285,parameter_transfer
"{'norm': 3.204885244369507, 'mean': -0.011300308629870415, 'std': 0.18851128220558167}",1,5,,4,1749396434.1430423,parameter_transfer
"{'norm': 3.2081615924835205, 'mean': -0.011862673796713352, 'std': 0.18867018818855286}",1,6,,5,1749396434.1430557,parameter_transfer
"{'norm': 3.2012364864349365, 'mean': -0.011338042095303535, 'std': 0.18829363584518433}",1,7,,6,1749396434.143069,parameter_transfer
"{'norm': 3.207388162612915, 'mean': -0.011386720463633537, 'std': 0.1886538416147232}",1,8,,7,1749396434.1430817,parameter_transfer
"{'norm': 3.2124762535095215, 'mean': -0.01122617069631815, 'std': 0.18896378576755524}",1,9,,8,1749396434.143096,parameter_transfer
"{'norm': 3.211916208267212, 'mean': -0.010879838839173317, 'std': 0.18895100057125092}",1,10,,9,1749396434.1431096,parameter_transfer
"{'norm': 3.212153196334839, 'mean': -0.011439488269388676, 'std': 0.18893194198608398}",1,11,,10,1749396434.1431234,parameter_transfer
"{'norm': 3.197232246398926, 'mean': -0.01107772532850504, 'std': 0.18807274103164673}",1,12,,11,1749396434.1431396,parameter_transfer
"{'norm': 3.2072553634643555, 'mean': -0.011358455754816532, 'std': 0.18864770233631134}",1,13,,12,1749396434.1431527,parameter_transfer
"{'norm': 3.212279796600342, 'mean': -0.01123049110174179, 'std': 0.18895195424556732}",1,14,,13,1749396434.1431677,parameter_transfer
"{'norm': 3.2106282711029053, 'mean': -0.010950838215649128, 'std': 0.1888708919286728}",1,15,,14,1749396434.1431844,parameter_transfer
"{'norm': 3.208198070526123, 'mean': -0.01151246391236782, 'std': 0.18869401514530182}",1,16,,15,1749396434.143199,parameter_transfer
"{'norm': 3.215113878250122, 'mean': -0.011604047380387783, 'std': 0.18909668922424316}",1,17,,16,1749396434.1432118,parameter_transfer
"{'norm': 3.208906888961792, 'mean': -0.011332262307405472, 'std': 0.18874675035476685}",1,18,,17,1749396434.1432252,parameter_transfer
"{'norm': 3.2037341594696045, 'mean': -0.01082482561469078, 'std': 0.1884712427854538}",1,19,,18,1749396434.1432376,parameter_transfer
"{'norm': 3.2078683376312256, 'mean': -0.010910656303167343, 'std': 0.1887103021144867}",1,20,,19,1749396434.14325,parameter_transfer
"{'norm': 3.1997151374816895, 'mean': -0.011159688234329224, 'std': 0.1882144659757614}",1,21,,20,1749396434.1432636,parameter_transfer
"{'norm': 3.2111763954162598, 'mean': -0.011450184509158134, 'std': 0.18887361884117126}",1,22,,21,1749396434.1432793,parameter_transfer
"{'norm': 3.216688394546509, 'mean': -0.011258933693170547, 'std': 0.18921048939228058}",1,23,,22,1749396434.1432924,parameter_transfer
"{'norm': 3.2129721641540527, 'mean': -0.011077088303864002, 'std': 0.1890018880367279}",1,24,,23,1749396434.1433299,parameter_transfer
"{'norm': 3.207489490509033, 'mean': -0.011535397730767727, 'std': 0.18865078687667847}",1,25,,24,1749396434.1433446,parameter_transfer
"{'norm': 3.2115325927734375, 'mean': -0.01138161588460207, 'std': 0.18889878690242767}",1,26,,25,1749396434.1433582,parameter_transfer
"{'norm': 3.2088937759399414, 'mean': -0.011738472618162632, 'std': 0.1887211799621582}",1,27,,26,1749396434.1433725,parameter_transfer
"{'norm': 3.2142672538757324, 'mean': -0.011408014222979546, 'std': 0.18905864655971527}",1,28,,27,1749396434.1433856,parameter_transfer
"{'norm': 3.213604211807251, 'mean': -0.011136816814541817, 'std': 0.18903566896915436}",1,29,,28,1749396434.1433995,parameter_transfer
,1,1,GossipAvg,0,1749396434.14342,aggregation
,1,0,GossipAvg,1,1749396434.1434345,aggregation
,1,1,GossipAvg,2,1749396434.143444,aggregation
,1,2,GossipAvg,3,1749396434.143452,aggregation
,1,3,GossipAvg,4,1749396434.143459,aggregation
,1,4,GossipAvg,5,1749396434.143466,aggregation
,1,5,GossipAvg,6,1749396434.1434746,aggregation
,1,6,GossipAvg,7,1749396434.1434836,aggregation
,1,7,GossipAvg,8,1749396434.1434934,aggregation
,1,8,GossipAvg,9,1749396434.1435018,aggregation
,1,9,GossipAvg,10,1749396434.143525,aggregation
,1,10,GossipAvg,11,1749396434.1435325,aggregation
,1,11,GossipAvg,12,1749396434.1435397,aggregation
,1,12,GossipAvg,13,1749396434.1435463,aggregation
,1,13,GossipAvg,14,1749396434.1435533,aggregation
,1,14,GossipAvg,15,1749396434.14356,aggregation
,1,15,GossipAvg,16,1749396434.1435664,aggregation
,1,16,GossipAvg,17,1749396434.143573,aggregation
,1,17,GossipAvg,18,1749396434.1435833,aggregation
,1,18,GossipAvg,19,1749396434.1435905,aggregation
,1,19,GossipAvg,20,1749396434.1435974,aggregation
,1,20,GossipAvg,21,1749396434.143604,aggregation
,1,21,GossipAvg,22,1749396434.1436121,aggregation
,1,22,GossipAvg,23,1749396434.143619,aggregation
,1,23,GossipAvg,24,1749396434.143626,aggregation
,1,24,GossipAvg,25,1749396434.1436327,aggregation
,1,25,GossipAvg,26,1749396434.1436565,aggregation
,1,26,GossipAvg,27,1749396434.1436636,aggregation
,1,27,GossipAvg,28,1749396434.1436703,aggregation
,1,28,GossipAvg,29,1749396434.1436818,aggregation
"{'norm': 3.205617666244507, 'mean': -0.01073562353849411, 'std': 0.1885875165462494}",2,0,,1,1749396436.3930945,parameter_transfer
"{'norm': 3.211737871170044, 'mean': -0.01094639953225851, 'std': 0.18893665075302124}",2,1,,0,1749396436.393143,parameter_transfer
"{'norm': 3.2133543491363525, 'mean': -0.010833889245986938, 'std': 0.18903851509094238}",2,2,,1,1749396436.3931656,parameter_transfer
"{'norm': 3.2105629444122314, 'mean': -0.010997619479894638, 'std': 0.1888643205165863}",2,3,,2,1749396436.3931878,parameter_transfer
"{'norm': 3.2100229263305664, 'mean': -0.01110292412340641, 'std': 0.1888262778520584}",2,4,,3,1749396436.3932068,parameter_transfer
"{'norm': 3.2188374996185303, 'mean': -0.011107842437922955, 'std': 0.18934626877307892}",2,5,,4,1749396436.3932242,parameter_transfer
"{'norm': 3.2107620239257812, 'mean': -0.011069330386817455, 'std': 0.18887187540531158}",2,6,,5,1749396436.3932407,parameter_transfer
"{'norm': 3.201329231262207, 'mean': -0.01053935568779707, 'std': 0.18834547698497772}",2,7,,6,1749396436.393257,parameter_transfer
"{'norm': 3.209676504135132, 'mean': -0.010960560292005539, 'std': 0.18881413340568542}",2,8,,7,1749396436.393272,parameter_transfer
"{'norm': 3.2104742527008057, 'mean': -0.010888390243053436, 'std': 0.18886540830135345}",2,9,,8,1749396436.3932867,parameter_transfer
"{'norm': 3.2149369716644287, 'mean': -0.010864632204174995, 'std': 0.18913015723228455}",2,10,,9,1749396436.3933039,parameter_transfer
"{'norm': 3.213650941848755, 'mean': -0.01093088649213314, 'std': 0.18905043601989746}",2,11,,10,1749396436.393319,parameter_transfer
"{'norm': 3.2060556411743164, 'mean': -0.0104834558442235, 'std': 0.18862754106521606}",2,12,,11,1749396436.3933337,parameter_transfer
"{'norm': 3.2120630741119385, 'mean': -0.010709545575082302, 'std': 0.18896940350532532}",2,13,,12,1749396436.3933837,parameter_transfer
"{'norm': 3.213582754135132, 'mean': -0.010778399184346199, 'std': 0.1890551745891571}",2,14,,13,1749396436.3933992,parameter_transfer
"{'norm': 3.2058167457580566, 'mean': -0.010758008807897568, 'std': 0.18859799206256866}",2,15,,14,1749396436.3934195,parameter_transfer
"{'norm': 3.2160894870758057, 'mean': -0.010352862067520618, 'std': 0.189226895570755}",2,16,,15,1749396436.3934345,parameter_transfer
"{'norm': 3.2110884189605713, 'mean': -0.011170824058353901, 'std': 0.1888851672410965}",2,17,,16,1749396436.3934495,parameter_transfer
"{'norm': 3.215768814086914, 'mean': -0.011461947113275528, 'std': 0.18914403021335602}",2,18,,17,1749396436.3934636,parameter_transfer
"{'norm': 3.1998226642608643, 'mean': -0.011422483250498772, 'std': 0.1882050335407257}",2,19,,18,1749396436.3934774,parameter_transfer
"{'norm': 3.2133824825286865, 'mean': -0.011306400410830975, 'std': 0.18901251256465912}",2,20,,19,1749396436.3934915,parameter_transfer
"{'norm': 3.210909843444824, 'mean': -0.011259045451879501, 'std': 0.1888693869113922}",2,21,,20,1749396436.3935053,parameter_transfer
"{'norm': 3.2115604877471924, 'mean': -0.011465448886156082, 'std': 0.18889538943767548}",2,22,,21,1749396436.3935196,parameter_transfer
"{'norm': 3.2104387283325195, 'mean': -0.01154695451259613, 'std': 0.18882417678833008}",2,23,,22,1749396436.3935337,parameter_transfer
"{'norm': 3.2105085849761963, 'mean': -0.011077693663537502, 'std': 0.18885642290115356}",2,24,,23,1749396436.3935492,parameter_transfer
"{'norm': 3.210022211074829, 'mean': -0.010958462953567505, 'std': 0.18883468210697174}",2,25,,24,1749396436.393564,parameter_transfer
"{'norm': 3.2196784019470215, 'mean': -0.011307889595627785, 'std': 0.1893840879201889}",2,26,,25,1749396436.3935792,parameter_transfer
"{'norm': 3.2171223163604736, 'mean': -0.011101971380412579, 'std': 0.18924538791179657}",2,27,,26,1749396436.3935933,parameter_transfer
"{'norm': 3.211407423019409, 'mean': -0.011085841804742813, 'std': 0.18890899419784546}",2,28,,27,1749396436.3936076,parameter_transfer
"{'norm': 3.209209680557251, 'mean': -0.011106974445283413, 'std': 0.18877804279327393}",2,29,,28,1749396436.3936396,parameter_transfer
,2,1,GossipAvg,0,1749396436.3936584,aggregation
,2,0,GossipAvg,1,1749396436.3936703,aggregation
,2,1,GossipAvg,2,1749396436.3936787,aggregation
,2,2,GossipAvg,3,1749396436.3936868,aggregation
,2,3,GossipAvg,4,1749396436.3936944,aggregation
,2,4,GossipAvg,5,1749396436.3937025,aggregation
,2,5,GossipAvg,6,1749396436.3937094,aggregation
,2,6,GossipAvg,7,1749396436.3937168,aggregation
,2,7,GossipAvg,8,1749396436.3937242,aggregation
,2,8,GossipAvg,9,1749396436.393731,aggregation
