node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.01854,-92.450823,north_america,America/Chicago
1,Baltimore,USA,39.314969,-76.58526,europe,America/New_York
2,Palo Alto,USA,37.465642,-122.102434,asia_pacific,America/Los_Angeles
3,Boston,USA,42.361112,-71.035593,south_america,America/New_York
4,Los Angeles,USA,34.073322,-118.270237,africa,America/Los_Angeles
5,London,UK,51.494462,-0.146016,north_america,Europe/London
6,Paris,France,48.864465,2.378582,europe,Europe/Paris
7,Tokyo,Japan,35.712712,139.696063,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.332704,103.838408,south_america,Asia/Singapore
9,Sydney,Australia,-33.901512,151.188315,africa,Australia/Sydney
