param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,1,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,2,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,3,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,4,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,5,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,6,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,7,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,8,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,9,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,10,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,11,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,12,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,13,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,0,14,1749440280.186884,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,0,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,2,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,3,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,4,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,5,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,6,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,7,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,8,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,9,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,10,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,11,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,12,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,13,1749440280.1869657,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,1,14,1749440280.1869657,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,0,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,1,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,3,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,4,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,5,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,6,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,7,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,8,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,9,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,10,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,11,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,12,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,13,1749440280.1870275,parameter_transfer
"{'norm': 3.2126142978668213, 'mean': -0.009468665346503258, 'std': 0.18906816840171814}",1,2,14,1749440280.1870275,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,0,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,1,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,2,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,4,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,5,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,6,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,7,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,8,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,9,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,10,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,11,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,12,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,13,1749440280.1870725,parameter_transfer
"{'norm': 3.2143325805664062, 'mean': -0.009563859552145004, 'std': 0.18916474282741547}",1,3,14,1749440280.1870725,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,0,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,1,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,2,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,3,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,5,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,6,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,7,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,8,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,9,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,10,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,11,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,12,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,13,1749440280.1871169,parameter_transfer
"{'norm': 3.2105281352996826, 'mean': -0.00923973973840475, 'std': 0.18895640969276428}",1,4,14,1749440280.1871169,parameter_transfer
"{'norm': 3.209531784057617, 'mean': -0.009376641362905502, 'std': 0.18889090418815613}",1,5,0,1749440280.1871593,parameter_transfer
