round_num,node_0,node_1,node_2,node_3,node_4
1,3.392854690551758,3.3265719413757324,3.3265719413757324,3.3814008235931396,3.3265719413757324
2,3.3347275257110596,3.3347275257110596,3.395606756210327,3.3347275257110596,3.386795997619629
3,3.3416154384613037,3.3416154384613037,3.3412082195281982,3.3416154384613037,3.349905014038086
4,3.3390133380889893,3.3709018230438232,3.3390133380889893,3.338784694671631,3.3390133380889893
5,3.334284782409668,3.3519842624664307,3.334284782409668,3.3332576751708984,3.334284782409668
6,3.352644205093384,3.331543207168579,3.331543207168579,3.331543207168579,3.361475706100464
7,3.3594229221343994,3.350355625152588,3.3368043899536133,3.3368043899536133,3.3368043899536133
8,3.3384995460510254,3.352228879928589,3.3523378372192383,3.3384995460510254,3.3384995460510254
9,3.358116626739502,3.3721868991851807,3.3389246463775635,3.3389246463775635,3.3389246463775635
10,3.344742774963379,3.344742774963379,3.34797739982605,3.344742774963379,3.3430261611938477
