param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,0,1,1749453137.6501987,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,0,2,1749453137.6501987,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,0,3,1749453137.6501987,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,0,4,1749453137.6501987,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,0,5,1749453137.6501987,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,0,6,1749453137.6501987,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,1,0,1749453137.6502762,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,1,2,1749453137.6502762,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,1,3,1749453137.6502762,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,1,4,1749453137.6502762,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,1,5,1749453137.6502762,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,1,6,1749453137.6502762,parameter_transfer
"{'norm': 3.3339684009552, 'mean': 0.002167745726183057, 'std': 0.11340318620204926}",1,2,0,1749453137.6503048,parameter_transfer
"{'norm': 3.3339684009552, 'mean': 0.002167745726183057, 'std': 0.11340318620204926}",1,2,1,1749453137.6503048,parameter_transfer
"{'norm': 3.3339684009552, 'mean': 0.002167745726183057, 'std': 0.11340318620204926}",1,2,3,1749453137.6503048,parameter_transfer
"{'norm': 3.3339684009552, 'mean': 0.002167745726183057, 'std': 0.11340318620204926}",1,2,4,1749453137.6503048,parameter_transfer
"{'norm': 3.3339684009552, 'mean': 0.002167745726183057, 'std': 0.11340318620204926}",1,2,5,1749453137.6503048,parameter_transfer
"{'norm': 3.3339684009552, 'mean': 0.002167745726183057, 'std': 0.11340318620204926}",1,2,6,1749453137.6503048,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,3,0,1749453137.65033,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,3,1,1749453137.65033,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,3,2,1749453137.65033,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,3,4,1749453137.65033,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,3,5,1749453137.65033,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,3,6,1749453137.65033,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,4,0,1749453137.6503546,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,4,1,1749453137.6503546,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,4,2,1749453137.6503546,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,4,3,1749453137.6503546,parameter_transfer
"{'norm': 3.3295342922210693, 'mean': 0.002825829666107893, 'std': 0.11323780566453934}",1,4,5,1749453137.6503546,parameter_transfer
