node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,2010,research_grant,mayo_clinic,tier1_hospital,4303
1,international,SOC2,oncology,2005,mixed,johns_hopkins,tier2_hospital,886
2,regional,FedRAMP,cardiology,1951,private,stanford_med,research_center,1586
3,local,HIPAA_compliant,neurology,1990,public,mass_general,mobile_unit,4354
4,international,HIPAA_compliant,pathology,1980,public,ucla_health,edge_device,1792
5,national,SOC2,radiology,1973,private,mayo_clinic,tier1_hospital,1690
6,international,HIPAA_compliant,oncology,2011,public,johns_hopkins,tier2_hospital,3997
7,national,FedRAMP,cardiology,2006,research_grant,stanford_med,research_center,4686
8,international,SOC2,neurology,1968,mixed,mass_general,mobile_unit,1803
9,regional,SOC2,pathology,1998,public,ucla_health,edge_device,806
10,national,ISO27001,radiology,1986,mixed,mayo_clinic,tier1_hospital,1955
11,international,HIPAA_compliant,oncology,2005,private,johns_hopkins,tier2_hospital,1055
12,local,SOC2,cardiology,1972,public,stanford_med,research_center,2961
13,local,HIPAA_compliant,neurology,1955,mixed,mass_general,mobile_unit,1832
14,regional,ISO27001,pathology,1992,public,ucla_health,edge_device,415
15,international,ISO27001,radiology,2011,private,mayo_clinic,tier1_hospital,3897
16,regional,SOC2,oncology,1982,research_grant,johns_hopkins,tier2_hospital,1839
17,regional,ISO27001,cardiology,1960,public,stanford_med,research_center,401
18,national,FedRAMP,neurology,1976,private,mass_general,mobile_unit,2233
19,regional,ISO27001,pathology,1953,mixed,ucla_health,edge_device,958
20,regional,HIPAA_compliant,radiology,1966,research_grant,mayo_clinic,tier1_hospital,4197
21,national,FedRAMP,oncology,1950,private,johns_hopkins,tier2_hospital,1376
22,national,SOC2,cardiology,2009,private,stanford_med,research_center,4084
23,national,FedRAMP,neurology,1969,research_grant,mass_general,mobile_unit,1508
24,local,ISO27001,pathology,1952,research_grant,ucla_health,edge_device,4029
25,national,SOC2,radiology,1997,public,mayo_clinic,tier1_hospital,3653
26,international,ISO27001,oncology,2018,private,johns_hopkins,tier2_hospital,3608
27,local,ISO27001,cardiology,2007,research_grant,stanford_med,research_center,4367
28,regional,ISO27001,neurology,2003,public,mass_general,mobile_unit,1860
29,international,HIPAA_compliant,pathology,1987,private,ucla_health,edge_device,4225
