node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,HIPAA,4,512,tier1_hospital,0.962,standard,20000
1,clinic_001,5000,tier_2,32,local,8,256,tier2_hospital,0.92,standard,20000
2,research_center_002,5000,tier_3,128,PIPEDA,16,512,research_center,0.981,standard,50000
3,mobile_unit_003,100,tier_1,4,GDPR,1,64,mobile_unit,0.851,high,5000
4,edge_device_004,500,tier_2,8,local,0,16,edge_device,0.785,high,2000
5,hospital_005,10000,tier_1,32,GDPR,4,256,tier1_hospital,0.977,standard,10000
6,clinic_006,5000,tier_2,32,HIPAA,4,64,tier2_hospital,0.969,standard,10000
7,research_center_007,5000,tier_3,64,PIPEDA,32,512,research_center,0.988,standard,20000
8,mobile_unit_008,500,tier_1,8,local,1,64,mobile_unit,0.881,critical,2000
9,edge_device_009,100,tier_2,4,GDPR,1,16,edge_device,0.78,critical,2000
10,hospital_010,10000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.976,high,50000
11,clinic_011,1000,tier_2,64,local,4,256,tier2_hospital,0.906,high,5000
12,research_center_012,5000,tier_3,256,local,16,1024,research_center,0.992,standard,100000
13,mobile_unit_013,1000,tier_1,16,HIPAA,1,32,mobile_unit,0.753,high,5000
14,edge_device_014,100,tier_2,2,HIPAA,0,32,edge_device,0.878,critical,1000
15,hospital_015,2000,tier_1,32,HIPAA,16,128,tier1_hospital,0.969,critical,50000
16,clinic_016,5000,tier_2,64,GDPR,4,128,tier2_hospital,0.909,standard,5000
17,research_center_017,10000,tier_3,128,GDPR,16,1024,research_center,0.985,critical,100000
18,mobile_unit_018,500,tier_1,8,HIPAA,2,64,mobile_unit,0.772,standard,1000
19,edge_device_019,500,tier_2,4,PIPEDA,0,8,edge_device,0.877,high,1000
20,hospital_020,10000,tier_1,32,HIPAA,8,128,tier1_hospital,0.996,critical,50000
21,clinic_021,2000,tier_2,16,local,2,64,tier2_hospital,0.918,standard,20000
22,research_center_022,20000,tier_3,64,PIPEDA,32,1024,research_center,0.985,critical,100000
23,mobile_unit_023,500,tier_1,8,PIPEDA,1,32,mobile_unit,0.776,critical,1000
24,edge_device_024,500,tier_2,2,GDPR,1,16,edge_device,0.876,standard,1000
25,hospital_025,2000,tier_1,64,GDPR,16,512,tier1_hospital,0.954,high,20000
26,clinic_026,2000,tier_2,16,local,4,256,tier2_hospital,0.959,standard,20000
27,research_center_027,10000,tier_3,128,PIPEDA,8,512,research_center,0.98,high,50000
28,mobile_unit_028,100,tier_1,4,GDPR,2,32,mobile_unit,0.784,high,2000
29,edge_device_029,100,tier_2,8,PIPEDA,1,32,edge_device,0.882,standard,1000
