node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,HIPAA,16,256,tier1_hospital,0.967,standard,10000
1,clinic_001,2000,tier_2,16,PIPEDA,4,256,tier2_hospital,0.908,critical,5000
2,research_center_002,10000,tier_3,64,local,8,1024,research_center,0.982,high,50000
3,mobile_unit_003,1000,tier_1,8,local,1,32,mobile_unit,0.779,critical,5000
4,edge_device_004,500,tier_2,4,HIPAA,1,8,edge_device,0.794,standard,500
5,hospital_005,5000,tier_1,128,PIPEDA,8,128,tier1_hospital,0.951,high,10000
6,clinic_006,2000,tier_2,64,HIPAA,4,128,tier2_hospital,0.952,standard,20000
7,research_center_007,10000,tier_3,64,PIPEDA,8,512,research_center,0.998,standard,100000
8,mobile_unit_008,100,tier_1,4,HIPAA,2,16,mobile_unit,0.757,standard,1000
9,edge_device_009,100,tier_2,4,PIPEDA,0,32,edge_device,0.829,high,2000
10,hospital_010,10000,tier_1,128,HIPAA,4,128,tier1_hospital,0.975,critical,50000
11,clinic_011,5000,tier_2,64,GDPR,2,64,tier2_hospital,0.969,standard,20000
12,research_center_012,5000,tier_3,128,PIPEDA,16,512,research_center,0.993,critical,100000
13,mobile_unit_013,1000,tier_1,16,PIPEDA,1,16,mobile_unit,0.899,critical,1000
14,edge_device_014,100,tier_2,8,PIPEDA,1,8,edge_device,0.787,critical,500
15,hospital_015,10000,tier_1,64,local,8,128,tier1_hospital,0.985,standard,20000
16,clinic_016,1000,tier_2,64,HIPAA,8,128,tier2_hospital,0.931,critical,10000
17,research_center_017,10000,tier_3,128,GDPR,16,1024,research_center,0.995,standard,50000
18,mobile_unit_018,100,tier_1,8,local,1,32,mobile_unit,0.882,standard,2000
19,edge_device_019,100,tier_2,8,HIPAA,0,16,edge_device,0.702,standard,2000
