node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.070688,-92.478569,north_america,America/Chicago
1,Baltimore,USA,39.32821,-76.661924,europe,America/New_York
2,Palo Alto,USA,37.458785,-122.147351,asia_pacific,America/Los_Angeles
3,Boston,USA,42.354059,-71.030138,south_america,America/New_York
4,Los Angeles,USA,34.081767,-118.267035,africa,America/Los_Angeles
5,London,UK,51.532899,-0.100003,north_america,Europe/London
6,Paris,France,48.843512,2.30384,europe,Europe/Paris
7,Tokyo,Japan,35.653443,139.639241,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.394361,103.827022,south_america,Asia/Singapore
9,Sydney,Australia,-33.820003,151.232562,africa,Australia/Sydney
