node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1972,research_grant,mayo_clinic,tier1_hospital,2114
1,local,SOC2,oncology,1960,private,johns_hopkins,tier2_hospital,1285
2,local,FedRAMP,cardiology,1982,private,stanford_med,research_center,1567
3,national,HIPAA_compliant,neurology,2018,research_grant,mass_general,mobile_unit,4708
4,international,HIPAA_compliant,pathology,1965,public,ucla_health,edge_device,4667
5,national,ISO27001,radiology,1977,mixed,mayo_clinic,tier1_hospital,3909
6,national,FedRAMP,oncology,1950,public,johns_hopkins,tier2_hospital,4509
7,international,FedRAMP,cardiology,2020,mixed,stanford_med,research_center,4955
8,international,FedRAMP,neurology,1986,public,mass_general,mobile_unit,1338
9,international,ISO27001,pathology,1966,mixed,ucla_health,edge_device,1246
10,international,FedRAMP,radiology,1975,public,mayo_clinic,tier1_hospital,736
11,national,HIPAA_compliant,oncology,1997,private,johns_hopkins,tier2_hospital,4341
12,regional,HIPAA_compliant,cardiology,1986,public,stanford_med,research_center,1991
13,national,SOC2,neurology,1973,private,mass_general,mobile_unit,3694
14,national,SOC2,pathology,2009,mixed,ucla_health,edge_device,848
