node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,GDPR,8,256,tier1_hospital,0.959,critical,50000
1,clinic_001,5000,tier_2,32,GDPR,4,256,tier2_hospital,0.937,high,10000
2,research_center_002,5000,tier_3,64,GDPR,32,1024,research_center,0.99,critical,100000
3,mobile_unit_003,500,tier_1,4,GDPR,2,64,mobile_unit,0.799,critical,1000
4,edge_device_004,50,tier_2,4,HIPAA,1,16,edge_device,0.709,high,500
5,hospital_005,10000,tier_1,32,local,16,128,tier1_hospital,0.97,high,10000
6,clinic_006,2000,tier_2,16,PIPEDA,2,64,tier2_hospital,0.904,standard,5000
7,research_center_007,10000,tier_3,64,PIPEDA,32,1024,research_center,1.0,standard,100000
8,mobile_unit_008,100,tier_1,4,PIPEDA,2,64,mobile_unit,0.797,standard,1000
9,edge_device_009,500,tier_2,8,local,1,16,edge_device,0.894,critical,2000
10,hospital_010,2000,tier_1,64,PIPEDA,4,512,tier1_hospital,0.956,high,50000
11,clinic_011,2000,tier_2,32,GDPR,8,256,tier2_hospital,0.936,critical,5000
12,research_center_012,10000,tier_3,256,GDPR,16,512,research_center,0.982,standard,50000
13,mobile_unit_013,1000,tier_1,16,GDPR,1,16,mobile_unit,0.75,standard,2000
14,edge_device_014,500,tier_2,8,GDPR,0,16,edge_device,0.863,standard,2000
15,hospital_015,10000,tier_1,32,HIPAA,16,128,tier1_hospital,0.994,critical,20000
16,clinic_016,1000,tier_2,64,local,2,128,tier2_hospital,0.934,high,10000
17,research_center_017,10000,tier_3,64,HIPAA,32,512,research_center,1.0,standard,20000
18,mobile_unit_018,1000,tier_1,8,local,1,64,mobile_unit,0.778,high,1000
19,edge_device_019,500,tier_2,4,GDPR,1,8,edge_device,0.798,standard,2000
