node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.070347,-92.424546,north_america,America/Chicago
1,Baltimore,USA,39.283873,-76.58239,europe,America/New_York
2,Palo Alto,USA,37.40664,-122.110011,asia_pacific,America/Los_Angeles
3,Boston,USA,42.343187,-71.035322,south_america,America/New_York
4,Los Angeles,USA,34.056558,-118.278857,africa,America/Los_Angeles
5,London,UK,51.532615,-0.085209,north_america,Europe/London
6,Paris,France,48.86783,2.307969,europe,Europe/Paris
7,Tokyo,Japan,35.656895,139.645378,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.358531,103.781933,south_america,Asia/Singapore
9,Sydney,Australia,-33.826747,151.169856,africa,Australia/Sydney
