node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.001334,-92.452447,north_america,America/Chicago
1,Baltimore,USA,39.243709,-76.588034,europe,America/New_York
2,Palo Alto,USA,37.396964,-122.139939,asia_pacific,America/Los_Angeles
3,Boston,USA,42.381971,-71.104152,south_america,America/New_York
4,Los Angeles,USA,34.073424,-118.244725,africa,America/Los_Angeles
5,London,UK,51.5146,-0.11593,north_america,Europe/London
6,Paris,France,48.823821,2.333393,europe,Europe/Paris
7,Tokyo,Japan,35.71807,139.672899,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.372482,103.817608,south_america,Asia/Singapore
9,Sydney,Australia,-33.865993,151.217257,africa,Australia/Sydney
