node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,ISO27001,radiology,1984,mixed,mayo_clinic,tier1_hospital,4299
1,national,FedRAMP,oncology,1987,mixed,johns_hopkins,tier2_hospital,950
2,regional,FedRAMP,cardiology,1988,private,stanford_med,research_center,3056
3,regional,FedRAMP,neurology,1986,private,mass_general,mobile_unit,3129
4,national,FedRAMP,pathology,1957,research_grant,ucla_health,edge_device,1561
5,regional,HIPAA_compliant,radiology,1959,public,mayo_clinic,tier1_hospital,511
6,regional,SOC2,oncology,1990,mixed,johns_hopkins,tier2_hospital,1248
7,international,HIPAA_compliant,cardiology,1969,research_grant,stanford_med,research_center,2870
8,regional,ISO27001,neurology,1982,mixed,mass_general,mobile_unit,1949
9,international,ISO27001,pathology,1993,public,ucla_health,edge_device,4123
10,local,ISO27001,radiology,1990,research_grant,mayo_clinic,tier1_hospital,259
11,national,ISO27001,oncology,1978,public,johns_hopkins,tier2_hospital,2663
12,regional,ISO27001,cardiology,2003,research_grant,stanford_med,research_center,3827
13,national,ISO27001,neurology,1986,private,mass_general,mobile_unit,1352
14,international,FedRAMP,pathology,1950,mixed,ucla_health,edge_device,1605
