node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.052431,-92.481825,north_america,America/Chicago
1,Baltimore,USA,39.309998,-76.584458,europe,America/New_York
2,Palo Alto,USA,37.479345,-122.176526,asia_pacific,America/Los_Angeles
3,Boston,USA,42.339518,-71.095237,south_america,America/New_York
4,Los Angeles,USA,34.093244,-118.236729,africa,America/Los_Angeles
5,London,UK,51.513037,-0.157655,north_america,Europe/London
6,Paris,France,48.869542,2.321572,europe,Europe/Paris
7,Tokyo,Japan,35.66247,139.659461,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.374845,103.804482,south_america,Asia/Singapore
9,Sydney,Australia,-33.857128,151.255852,africa,Australia/Sydney
10,Rochester,USA,43.990709,-92.47916,north_america,America/Chicago
11,Baltimore,USA,39.301948,-76.611629,europe,America/New_York
12,Palo Alto,USA,37.45327,-122.135711,asia_pacific,America/Los_Angeles
13,Boston,USA,42.313388,-71.049312,south_america,America/New_York
14,Los Angeles,USA,34.090736,-118.2503,africa,America/Los_Angeles
