node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,8,512,tier1_hospital,0.974,critical,10000
1,clinic_001,5000,tier_2,64,local,2,128,tier2_hospital,0.952,critical,20000
2,research_center_002,10000,tier_3,128,local,16,256,research_center,0.989,critical,50000
3,mobile_unit_003,100,tier_1,4,PIPEDA,1,32,mobile_unit,0.846,standard,2000
4,edge_device_004,500,tier_2,8,local,1,16,edge_device,0.84,standard,2000
5,hospital_005,2000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.967,high,50000
6,clinic_006,1000,tier_2,32,PIPEDA,4,256,tier2_hospital,0.979,standard,5000
7,research_center_007,5000,tier_3,128,PIPEDA,32,256,research_center,0.985,critical,50000
8,mobile_unit_008,1000,tier_1,8,HIPAA,1,64,mobile_unit,0.836,standard,2000
9,edge_device_009,50,tier_2,2,HIPAA,1,8,edge_device,0.789,critical,2000
10,hospital_010,10000,tier_1,64,GDPR,16,128,tier1_hospital,0.958,standard,20000
11,clinic_011,1000,tier_2,16,PIPEDA,8,256,tier2_hospital,0.977,critical,20000
12,research_center_012,5000,tier_3,256,local,32,256,research_center,0.984,critical,20000
13,mobile_unit_013,1000,tier_1,4,PIPEDA,1,64,mobile_unit,0.805,critical,2000
14,edge_device_014,50,tier_2,2,local,1,32,edge_device,0.767,critical,1000
