activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749442566.1580634,1
aggregation,,True,,,1,GossipAvg,1749442577.591294,
aggregation,,False,,,1,GossipAvg,1749442577.5913074,
aggregation,,False,,,1,GossipAvg,1749442577.591367,
model_update,,,,0.8874777090202709,1,,1749442577.8596632,
local_training,,,{},,2,,1749442578.1947334,1
aggregation,,True,,,2,GossipAvg,1749442589.4550314,
aggregation,,False,,,2,GossipAvg,1749442589.4550428,
aggregation,,False,,,2,GossipAvg,1749442589.455107,
model_update,,,,0.8872308689157787,2,,1749442589.7063298,
local_training,,,{},,3,,1749442590.0329459,1
aggregation,,True,,,3,GossipAvg,1749442601.7037623,
aggregation,,False,,,3,GossipAvg,1749442601.7037733,
aggregation,,False,,,3,GossipAvg,1749442601.7038264,
model_update,,,,0.9313451891074674,3,,1749442601.9538608,
