activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749448448.3760073,1
aggregation,,True,,,1,GossipAvg,1749448460.1494005,
aggregation,,False,,,1,GossipAvg,1749448460.1494188,
aggregation,,False,,,1,GossipAvg,1749448460.1494308,
aggregation,,False,,,1,GossipAvg,1749448460.149442,
aggregation,,False,,,1,GossipAvg,1749448460.1494515,
aggregation,,False,,,1,GossipAvg,1749448460.149461,
aggregation,,False,,,1,GossipAvg,1749448460.1494708,
model_update,,,,0.13558331371475965,1,,1749448463.977296,
local_training,,,{},,2,,1749448464.4842772,1
aggregation,,True,,,2,GossipAvg,1749448478.8834207,
aggregation,,False,,,2,GossipAvg,1749448478.8834352,
aggregation,,False,,,2,GossipAvg,1749448478.883445,
aggregation,,False,,,2,GossipAvg,1749448478.8834538,
aggregation,,False,,,2,GossipAvg,1749448478.883464,
aggregation,,False,,,2,GossipAvg,1749448478.8834732,
aggregation,,False,,,2,GossipAvg,1749448478.8834815,
model_update,,,,0.3678150216708788,2,,1749448482.848428,
local_training,,,{},,3,,1749448483.3615565,1
aggregation,,True,,,3,GossipAvg,1749448497.0364628,
aggregation,,False,,,3,GossipAvg,1749448497.036478,
aggregation,,False,,,3,GossipAvg,1749448497.0364885,
aggregation,,False,,,3,GossipAvg,1749448497.0364974,
aggregation,,False,,,3,GossipAvg,1749448497.036506,
aggregation,,False,,,3,GossipAvg,1749448497.0365143,
aggregation,,False,,,3,GossipAvg,1749448497.0365236,
model_update,,,,0.369077001409845,3,,1749448501.1208847,
