node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,local,16,256,tier1_hospital,0.977,critical,50000
1,clinic_001,1000,tier_2,16,HIPAA,2,128,tier2_hospital,0.947,standard,5000
2,research_center_002,20000,tier_3,64,PIPEDA,8,256,research_center,0.982,critical,100000
3,mobile_unit_003,1000,tier_1,4,GDPR,2,64,mobile_unit,0.751,high,5000
4,edge_device_004,100,tier_2,8,local,0,32,edge_device,0.801,standard,500
5,hospital_005,10000,tier_1,32,HIPAA,16,512,tier1_hospital,0.97,standard,10000
6,clinic_006,1000,tier_2,64,local,8,256,tier2_hospital,0.979,standard,20000
7,research_center_007,20000,tier_3,256,GDPR,8,1024,research_center,0.995,critical,50000
8,mobile_unit_008,500,tier_1,4,local,2,64,mobile_unit,0.892,critical,5000
9,edge_device_009,500,tier_2,8,GDPR,0,32,edge_device,0.882,critical,500
10,hospital_010,5000,tier_1,128,HIPAA,8,512,tier1_hospital,0.995,high,20000
11,clinic_011,1000,tier_2,32,PIPEDA,8,256,tier2_hospital,0.963,standard,20000
12,research_center_012,20000,tier_3,256,local,8,1024,research_center,0.999,critical,100000
13,mobile_unit_013,500,tier_1,8,GDPR,1,64,mobile_unit,0.792,critical,1000
14,edge_device_014,500,tier_2,4,PIPEDA,1,16,edge_device,0.704,critical,2000
