node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.990903,-92.502111,north_america,America/Chicago
1,Baltimore,USA,39.250572,-76.661473,europe,America/New_York
2,Palo Alto,USA,37.481276,-122.164969,asia_pacific,America/Los_Angeles
3,Boston,USA,42.365422,-71.097464,south_america,America/New_York
4,Los Angeles,USA,34.005958,-118.207,africa,America/Los_Angeles
5,London,UK,51.518042,-0.122498,north_america,Europe/London
6,Paris,France,48.896963,2.3878,europe,Europe/Paris
7,Tokyo,Japan,35.655902,139.603682,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.360804,103.830604,south_america,Asia/Singapore
9,Sydney,Australia,-33.87823,151.236926,africa,Australia/Sydney
10,Rochester,USA,44.058923,-92.465152,north_america,America/Chicago
11,Baltimore,USA,39.293926,-76.659963,europe,America/New_York
12,Palo Alto,USA,37.429476,-122.19035,asia_pacific,America/Los_Angeles
13,Boston,USA,42.341307,-71.104355,south_america,America/New_York
14,Los Angeles,USA,34.091928,-118.20736,africa,America/Los_Angeles
15,London,UK,51.482651,-0.11563,north_america,Europe/London
16,Paris,France,48.884498,2.400997,europe,Europe/Paris
17,Tokyo,Japan,35.706865,139.671985,asia_pacific,Asia/Tokyo
18,Singapore,Singapore,1.387152,103.862483,south_america,Asia/Singapore
19,Sydney,Australia,-33.822099,151.21229,africa,Australia/Sydney
