node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,PIPEDA,4,512,tier1_hospital,0.996,critical,20000
1,clinic_001,5000,tier_2,16,HIPAA,2,128,tier2_hospital,0.926,high,10000
2,research_center_002,5000,tier_3,256,HIPAA,32,1024,research_center,0.99,high,100000
3,mobile_unit_003,500,tier_1,16,local,1,32,mobile_unit,0.802,standard,2000
4,edge_device_004,50,tier_2,8,HIPAA,0,32,edge_device,0.756,high,1000
5,hospital_005,2000,tier_1,64,local,4,256,tier1_hospital,0.954,critical,10000
6,clinic_006,1000,tier_2,64,GDPR,4,128,tier2_hospital,0.962,high,5000
7,research_center_007,5000,tier_3,128,local,16,1024,research_center,0.988,high,100000
8,mobile_unit_008,500,tier_1,4,GDPR,1,64,mobile_unit,0.775,high,2000
9,edge_device_009,100,tier_2,2,GDPR,0,16,edge_device,0.71,critical,1000
