node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,GDPR,16,512,tier1_hospital,0.97,critical,10000
1,clinic_001,1000,tier_2,16,HIPAA,4,128,tier2_hospital,0.91,critical,5000
2,research_center_002,20000,tier_3,128,PIPEDA,32,1024,research_center,0.983,standard,20000
3,mobile_unit_003,1000,tier_1,4,local,1,64,mobile_unit,0.896,critical,1000
4,edge_device_004,50,tier_2,8,GDPR,1,8,edge_device,0.897,high,2000
5,hospital_005,10000,tier_1,32,local,4,256,tier1_hospital,0.972,critical,20000
6,clinic_006,2000,tier_2,64,HIPAA,4,256,tier2_hospital,0.943,critical,10000
7,research_center_007,20000,tier_3,256,HIPAA,16,1024,research_center,0.983,standard,50000
8,mobile_unit_008,500,tier_1,16,PIPEDA,1,16,mobile_unit,0.894,standard,5000
9,edge_device_009,50,tier_2,2,PIPEDA,1,16,edge_device,0.782,critical,1000
10,hospital_010,5000,tier_1,64,PIPEDA,4,512,tier1_hospital,0.954,high,10000
11,clinic_011,5000,tier_2,64,HIPAA,8,128,tier2_hospital,0.98,critical,20000
12,research_center_012,10000,tier_3,256,HIPAA,32,1024,research_center,0.991,standard,20000
13,mobile_unit_013,1000,tier_1,4,HIPAA,1,64,mobile_unit,0.781,critical,5000
14,edge_device_014,500,tier_2,8,HIPAA,0,16,edge_device,0.79,high,500
