node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.019636,-92.503005,north_america,America/Chicago
1,Baltimore,USA,39.279602,-76.583468,europe,America/New_York
2,Palo Alto,USA,37.471322,-122.103234,asia_pacific,America/Los_Angeles
3,Boston,USA,42.348945,-71.080552,south_america,America/New_York
4,Los Angeles,USA,34.014938,-118.280354,africa,America/Los_Angeles
5,London,UK,51.501591,-0.137281,north_america,Europe/London
6,Paris,France,48.823533,2.325556,europe,Europe/Paris
7,Tokyo,Japan,35.681181,139.606153,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.346512,103.80052,south_america,Asia/Singapore
9,Sydney,Australia,-33.881992,151.215227,africa,Australia/Sydney
