node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,HIPAA,8,512,tier1_hospital,0.952,standard,10000
1,clinic_001,1000,tier_2,32,local,4,64,tier2_hospital,0.949,standard,20000
2,research_center_002,10000,tier_3,64,PIPEDA,32,256,research_center,0.994,high,100000
3,mobile_unit_003,100,tier_1,8,local,1,16,mobile_unit,0.855,critical,2000
4,edge_device_004,100,tier_2,2,local,0,32,edge_device,0.771,critical,1000
5,hospital_005,5000,tier_1,32,PIPEDA,8,512,tier1_hospital,0.986,high,50000
6,clinic_006,5000,tier_2,32,PIPEDA,2,64,tier2_hospital,0.916,high,20000
7,research_center_007,10000,tier_3,64,PIPEDA,8,512,research_center,0.998,critical,50000
8,mobile_unit_008,500,tier_1,16,local,2,16,mobile_unit,0.779,high,5000
9,edge_device_009,500,tier_2,4,PIPEDA,0,16,edge_device,0.881,standard,1000
