node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,SOC2,radiology,1991,public,mayo_clinic,tier1_hospital,2326
1,international,ISO27001,oncology,1968,mixed,johns_hopkins,tier2_hospital,2928
2,national,HIPAA_compliant,cardiology,1993,public,stanford_med,research_center,3458
3,national,SOC2,neurology,2004,research_grant,mass_general,mobile_unit,2470
4,local,FedRAMP,pathology,2020,research_grant,ucla_health,edge_device,3199
5,local,SOC2,radiology,2001,research_grant,mayo_clinic,tier1_hospital,2107
6,regional,HIPAA_compliant,oncology,1961,research_grant,johns_hopkins,tier2_hospital,3515
7,international,HIPAA_compliant,cardiology,1968,private,stanford_med,research_center,2971
8,national,SOC2,neurology,1993,public,mass_general,mobile_unit,457
9,international,HIPAA_compliant,pathology,2019,mixed,ucla_health,edge_device,1441
