activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749459272.076313,1
aggregation,,False,,,1,GossipAvg,1749459287.334743,
aggregation,,False,,,1,GossipAvg,1749459287.3347623,
aggregation,,False,,,1,GossipAvg,1749459287.334775,
aggregation,,False,,,1,GossipAvg,1749459287.3347864,
aggregation,,False,,,1,GossipAvg,1749459287.3347974,
aggregation,,False,,,1,GossipAvg,1749459287.334808,
aggregation,,False,,,1,GossipAvg,1749459287.3348212,
aggregation,,False,,,1,GossipAvg,1749459287.334832,
aggregation,,False,,,1,GossipAvg,1749459287.3348773,
aggregation,,True,,,1,GossipAvg,1749459287.3348885,
model_update,,,,0.5405103179120202,1,,1749459294.9043643,
local_training,,,{},,2,,1749459295.4087782,1
aggregation,,False,,,2,GossipAvg,1749459301.6056015,
aggregation,,False,,,2,GossipAvg,1749459301.6056943,
aggregation,,False,,,2,GossipAvg,1749459301.6057065,
aggregation,,False,,,2,GossipAvg,1749459301.6057172,
aggregation,,False,,,2,GossipAvg,1749459301.6057289,
aggregation,,False,,,2,GossipAvg,1749459301.60574,
aggregation,,False,,,2,GossipAvg,1749459301.60575,
aggregation,,False,,,2,GossipAvg,1749459301.6057787,
aggregation,,False,,,2,GossipAvg,1749459301.605793,
aggregation,,True,,,2,GossipAvg,1749459301.6058028,
model_update,,,,0.6497034791352108,2,,1749459308.9520304,
local_training,,,{},,3,,1749459309.4580355,1
aggregation,,False,,,3,GossipAvg,1749459321.1838694,
aggregation,,False,,,3,GossipAvg,1749459321.1839561,
aggregation,,False,,,3,GossipAvg,1749459321.1839695,
aggregation,,False,,,3,GossipAvg,1749459321.1839802,
aggregation,,False,,,3,GossipAvg,1749459321.183992,
aggregation,,False,,,3,GossipAvg,1749459321.1840034,
aggregation,,False,,,3,GossipAvg,1749459321.1840136,
aggregation,,False,,,3,GossipAvg,1749459321.1840234,
aggregation,,False,,,3,GossipAvg,1749459321.1840546,
aggregation,,True,,,3,GossipAvg,1749459321.1840641,
model_update,,,,0.23186041612579503,3,,1749459328.7947006,
