node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1990,private,mayo_clinic,tier1_hospital,980
1,regional,ISO27001,oncology,1952,public,johns_hopkins,tier2_hospital,334
2,local,FedRAMP,cardiology,1964,public,stanford_med,research_center,3373
3,local,ISO27001,neurology,2013,public,mass_general,mobile_unit,3239
4,local,HIPAA_compliant,pathology,2010,research_grant,ucla_health,edge_device,3512
5,local,FedRAMP,radiology,2003,mixed,mayo_clinic,tier1_hospital,1198
6,regional,HIPAA_compliant,oncology,1969,research_grant,johns_hopkins,tier2_hospital,2626
7,regional,SOC2,cardiology,1978,mixed,stanford_med,research_center,4205
8,international,HIPAA_compliant,neurology,1984,public,mass_general,mobile_unit,1362
9,national,FedRAMP,pathology,2009,mixed,ucla_health,edge_device,1745
