node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,GDPR,4,128,tier1_hospital,0.961,critical,20000
1,clinic_001,1000,tier_2,32,local,8,64,tier2_hospital,0.928,critical,20000
2,research_center_002,20000,tier_3,128,HIPAA,16,1024,research_center,0.991,high,50000
3,mobile_unit_003,100,tier_1,4,HIPAA,1,16,mobile_unit,0.814,high,2000
4,edge_device_004,50,tier_2,2,HIPAA,0,32,edge_device,0.868,high,500
5,hospital_005,5000,tier_1,64,HIPAA,8,512,tier1_hospital,0.987,standard,20000
6,clinic_006,2000,tier_2,16,local,4,256,tier2_hospital,0.948,critical,5000
7,research_center_007,20000,tier_3,64,GDPR,16,1024,research_center,0.992,critical,100000
8,mobile_unit_008,500,tier_1,8,local,1,32,mobile_unit,0.89,high,5000
9,edge_device_009,50,tier_2,4,GDPR,0,8,edge_device,0.749,high,500
10,hospital_010,5000,tier_1,64,PIPEDA,8,512,tier1_hospital,0.971,standard,20000
11,clinic_011,5000,tier_2,32,HIPAA,2,128,tier2_hospital,0.953,standard,10000
12,research_center_012,10000,tier_3,64,local,8,1024,research_center,0.983,standard,20000
13,mobile_unit_013,100,tier_1,16,HIPAA,2,32,mobile_unit,0.762,critical,5000
14,edge_device_014,500,tier_2,4,local,1,16,edge_device,0.855,standard,500
15,hospital_015,2000,tier_1,32,HIPAA,8,128,tier1_hospital,0.979,high,50000
16,clinic_016,2000,tier_2,64,local,4,64,tier2_hospital,0.954,critical,10000
17,research_center_017,10000,tier_3,128,GDPR,32,1024,research_center,0.997,critical,20000
18,mobile_unit_018,100,tier_1,16,PIPEDA,1,64,mobile_unit,0.856,critical,5000
19,edge_device_019,50,tier_2,8,HIPAA,0,32,edge_device,0.786,critical,2000
