node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,SOC2,radiology,1971,private,mayo_clinic,tier1_hospital,2992
1,regional,SOC2,oncology,1986,research_grant,johns_hopkins,tier2_hospital,4723
2,local,SOC2,cardiology,1951,mixed,stanford_med,research_center,1248
3,international,SOC2,neurology,2004,mixed,mass_general,mobile_unit,3105
4,international,SOC2,pathology,2015,research_grant,ucla_health,edge_device,4722
5,local,HIPAA_compliant,radiology,1981,research_grant,mayo_clinic,tier1_hospital,1432
6,national,HIPAA_compliant,oncology,1961,mixed,johns_hopkins,tier2_hospital,3467
7,international,SOC2,cardiology,1950,public,stanford_med,research_center,1279
8,international,FedRAMP,neurology,2014,private,mass_general,mobile_unit,230
9,local,SOC2,pathology,1950,mixed,ucla_health,edge_device,537
10,regional,ISO27001,radiology,1988,research_grant,mayo_clinic,tier1_hospital,1076
11,national,FedRAMP,oncology,1996,research_grant,johns_hopkins,tier2_hospital,800
12,international,FedRAMP,cardiology,2017,mixed,stanford_med,research_center,1464
13,national,SOC2,neurology,1998,public,mass_general,mobile_unit,4297
14,regional,ISO27001,pathology,2005,research_grant,ucla_health,edge_device,4095
