activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749451793.2522836,1
aggregation,,False,,,1,GossipAvg,1749451810.6334124,
aggregation,,False,,,1,GossipAvg,1749451810.633432,
aggregation,,False,,,1,GossipAvg,1749451810.633444,
aggregation,,True,,,1,GossipAvg,1749451810.6334553,
aggregation,,False,,,1,GossipAvg,1749451810.6334667,
aggregation,,False,,,1,GossipAvg,1749451810.633477,
aggregation,,False,,,1,GossipAvg,1749451810.633505,
aggregation,,False,,,1,GossipAvg,1749451810.633552,
aggregation,,False,,,1,GossipAvg,1749451810.633564,
aggregation,,False,,,1,GossipAvg,1749451810.6335738,
model_update,,,,0.7973380257239173,1,,1749451818.974727,
local_training,,,{},,2,,1749451819.4914832,1
aggregation,,False,,,2,GossipAvg,1749451834.5223036,
aggregation,,False,,,2,GossipAvg,1749451834.5223994,
aggregation,,False,,,2,GossipAvg,1749451834.5224116,
aggregation,,True,,,2,GossipAvg,1749451834.5224218,
aggregation,,False,,,2,GossipAvg,1749451834.5224342,
aggregation,,False,,,2,GossipAvg,1749451834.5224452,
aggregation,,False,,,2,GossipAvg,1749451834.5224562,
aggregation,,False,,,2,GossipAvg,1749451834.5224657,
aggregation,,False,,,2,GossipAvg,1749451834.522476,
aggregation,,False,,,2,GossipAvg,1749451834.522491,
model_update,,,,0.8560200769669126,2,,1749451842.6170704,
local_training,,,{},,3,,1749451843.126486,1
aggregation,,False,,,3,GossipAvg,1749451858.1977372,
aggregation,,False,,,3,GossipAvg,1749451858.1977534,
aggregation,,False,,,3,GossipAvg,1749451858.1978557,
aggregation,,True,,,3,GossipAvg,1749451858.1978664,
aggregation,,False,,,3,GossipAvg,1749451858.197877,
aggregation,,False,,,3,GossipAvg,1749451858.1978886,
aggregation,,False,,,3,GossipAvg,1749451858.1978996,
aggregation,,False,,,3,GossipAvg,1749451858.1979134,
aggregation,,False,,,3,GossipAvg,1749451858.1979253,
aggregation,,False,,,3,GossipAvg,1749451858.197938,
model_update,,,,0.9169831732945168,3,,1749451866.308207,
