node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.010036,-92.508302,north_america,America/Chicago
1,Baltimore,USA,39.25717,-76.618399,europe,America/New_York
2,Palo Alto,USA,37.407441,-122.11566,asia_pacific,America/Los_Angeles
3,Boston,USA,42.388294,-71.029765,south_america,America/New_York
4,Los Angeles,USA,34.095652,-118.211658,africa,America/Los_Angeles
5,London,UK,51.553121,-0.156577,north_america,Europe/London
6,Paris,France,48.879549,2.309048,europe,Europe/Paris
7,Tokyo,Japan,35.661562,139.685498,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.349127,103.807091,south_america,Asia/Singapore
9,Sydney,Australia,-33.913378,151.168538,africa,Australia/Sydney
