node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,local,4,512,tier1_hospital,0.998,critical,10000
1,clinic_001,2000,tier_2,64,PIPEDA,4,128,tier2_hospital,0.976,high,5000
2,research_center_002,10000,tier_3,64,GDPR,8,256,research_center,0.982,critical,100000
3,mobile_unit_003,500,tier_1,16,PIPEDA,2,32,mobile_unit,0.827,critical,1000
4,edge_device_004,100,tier_2,4,local,1,32,edge_device,0.77,high,1000
5,hospital_005,10000,tier_1,32,HIPAA,16,512,tier1_hospital,0.966,standard,20000
6,clinic_006,2000,tier_2,16,HIPAA,4,256,tier2_hospital,0.902,standard,10000
7,research_center_007,20000,tier_3,256,PIPEDA,16,1024,research_center,0.992,standard,20000
8,mobile_unit_008,1000,tier_1,4,PIPEDA,2,16,mobile_unit,0.889,standard,1000
9,edge_device_009,50,tier_2,8,PIPEDA,0,8,edge_device,0.749,high,1000
10,hospital_010,2000,tier_1,64,PIPEDA,8,128,tier1_hospital,0.971,critical,50000
11,clinic_011,2000,tier_2,16,HIPAA,8,256,tier2_hospital,0.908,critical,20000
12,research_center_012,10000,tier_3,256,HIPAA,8,1024,research_center,0.981,high,50000
13,mobile_unit_013,1000,tier_1,8,local,2,32,mobile_unit,0.773,high,1000
14,edge_device_014,500,tier_2,4,PIPEDA,0,8,edge_device,0.769,critical,500
15,hospital_015,5000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.967,standard,20000
16,clinic_016,5000,tier_2,32,HIPAA,8,128,tier2_hospital,0.932,critical,20000
17,research_center_017,10000,tier_3,64,local,8,256,research_center,0.989,high,100000
18,mobile_unit_018,500,tier_1,4,GDPR,2,64,mobile_unit,0.779,high,2000
19,edge_device_019,50,tier_2,4,local,1,8,edge_device,0.737,critical,500
20,hospital_020,5000,tier_1,64,local,4,128,tier1_hospital,0.956,critical,50000
21,clinic_021,2000,tier_2,64,GDPR,8,128,tier2_hospital,0.935,critical,20000
22,research_center_022,20000,tier_3,64,local,16,1024,research_center,0.991,critical,100000
23,mobile_unit_023,1000,tier_1,8,GDPR,2,16,mobile_unit,0.867,critical,1000
24,edge_device_024,100,tier_2,8,local,1,16,edge_device,0.787,high,1000
25,hospital_025,5000,tier_1,32,GDPR,8,256,tier1_hospital,0.97,standard,50000
26,clinic_026,5000,tier_2,32,PIPEDA,8,64,tier2_hospital,0.937,standard,5000
27,research_center_027,10000,tier_3,256,PIPEDA,16,256,research_center,0.985,critical,20000
28,mobile_unit_028,500,tier_1,8,local,1,32,mobile_unit,0.842,critical,1000
29,edge_device_029,500,tier_2,8,PIPEDA,1,8,edge_device,0.899,standard,2000
