node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1975,research_grant,mayo_clinic,tier1_hospital,3296
1,local,FedRAMP,oncology,2010,private,johns_hopkins,tier2_hospital,1649
2,local,FedRAMP,cardiology,1998,public,stanford_med,research_center,2288
3,international,SOC2,neurology,1970,public,mass_general,mobile_unit,2631
4,local,SOC2,pathology,1981,private,ucla_health,edge_device,2196
5,international,HIPAA_compliant,radiology,1973,private,mayo_clinic,tier1_hospital,4248
6,international,ISO27001,oncology,2006,mixed,johns_hopkins,tier2_hospital,4155
7,national,ISO27001,cardiology,1999,mixed,stanford_med,research_center,4919
8,local,SOC2,neurology,2011,public,mass_general,mobile_unit,3590
9,international,HIPAA_compliant,pathology,2013,public,ucla_health,edge_device,681
10,national,ISO27001,radiology,1962,mixed,mayo_clinic,tier1_hospital,2511
11,national,ISO27001,oncology,1963,public,johns_hopkins,tier2_hospital,174
12,regional,FedRAMP,cardiology,1996,mixed,stanford_med,research_center,1466
13,national,HIPAA_compliant,neurology,1958,research_grant,mass_general,mobile_unit,4481
14,national,FedRAMP,pathology,1952,private,ucla_health,edge_device,2204
15,local,HIPAA_compliant,radiology,1999,research_grant,mayo_clinic,tier1_hospital,3167
16,regional,HIPAA_compliant,oncology,1984,public,johns_hopkins,tier2_hospital,1270
17,local,SOC2,cardiology,2008,mixed,stanford_med,research_center,924
18,regional,ISO27001,neurology,1978,mixed,mass_general,mobile_unit,2749
19,regional,ISO27001,pathology,1965,public,ucla_health,edge_device,2942
20,international,HIPAA_compliant,radiology,1988,public,mayo_clinic,tier1_hospital,2021
21,local,FedRAMP,oncology,1964,private,johns_hopkins,tier2_hospital,4268
22,local,FedRAMP,cardiology,1995,mixed,stanford_med,research_center,4126
23,local,FedRAMP,neurology,1973,public,mass_general,mobile_unit,4289
24,local,SOC2,pathology,2008,public,ucla_health,edge_device,4262
25,local,ISO27001,radiology,1999,mixed,mayo_clinic,tier1_hospital,92
26,international,ISO27001,oncology,2007,public,johns_hopkins,tier2_hospital,4818
27,national,SOC2,cardiology,1970,private,stanford_med,research_center,1173
28,regional,HIPAA_compliant,neurology,2020,research_grant,mass_general,mobile_unit,1220
29,national,ISO27001,pathology,1983,research_grant,ucla_health,edge_device,1280
