edge,weight
0-1,2077.53
0-2,596.03
0-3,1108.0
0-4,5046.64
0-5,104.4
0-6,5116.93
0-7,484.86
0-8,111.24
0-9,544.5
1-2,4068.64
1-3,1113.34
1-4,5675.33
1-5,4063.56
1-6,2153.8
1-7,535.67
1-8,846.8
1-9,497.99
2-3,937.01
2-4,105.06
2-5,103.82
2-6,432.83
2-7,856.09
2-8,4470.91
2-9,5373.56
3-4,5567.07
3-5,2133.33
3-6,112.13
3-7,80.82
3-8,475.7
3-9,1061.06
4-5,477.46
4-6,1154.83
4-7,99.23
4-8,982.57
4-9,2284.41
5-6,2006.89
5-7,2368.03
5-8,1198.08
5-9,411.18
6-7,401.82
6-8,92.94
6-9,505.27
7-8,949.33
7-9,561.67
8-9,110.46
